refset;algorithm;variation;bp distance;Recall snps;Recall genes;ROC-AUC overall (lso);ROC-AUC - mean per snpl (lso);Hits@1(lso);Hits@3(lso);Hits@5(lso);Hits@10(lso);Mean rank (lso);Median rank (lso);ROC-AUC overall (lco);ROC-AUC - mean per snpl (lco);Hits@1(lco);Hits@3(lco);Hits@5(lco);Hits@10(lco);Mean rank (lco);Median rank (lco)
DeRycke;LR;autoencode;1000;95,0;352,0;62,70314880650078;0,4829789330010128;18,0;56,0;72,0;140,0;44,84090909090909;15,0;70,17224130456532;0,6244215399275544;24,0;56,0;75,0;105,0;10,503184713375797;6,0
DeRycke;LR;autoencode;2000;106,0;462,0;57,70238293090213;0,513314840901556;18,0;49,0;66,0;112,0;139,04545454545453;42,0;75,98120007430799;0,7333891431451303;16,0;57,0;80,0;107,0;12,588571428571429;7,0
DeRycke;LR;combi;100;29,0;52,0;79,24003707136238;0,7147335423197492;20,0;47,0;49,0;51,0;2,269230769230769;2,0;80,35714285714286;0,8327063740856844;22,0;33,0;35,0;36,0;1,7777777777777777;1,0
DeRycke;LR;combi;500;76,0;232,0;70,1631472537347;0,5763065872272721;31,0;83,0;112,0;156,0;13,237068965517242;6,0;71,74115644880263;0,6109529132585421;22,0;58,0;77,0;95,0;5,853448275862069;3,5
DeRycke;LR;combi;1000;95,0;352,0;60,17455340384657;0,48121709033479176;20,0;55,0;67,0;131,0;50,39772727272727;18,0;70,81852135925567;0,6261938128260162;23,0;54,0;77,0;107,0;10,184713375796179;6,0
DeRycke;LR;combi;2000;106,0;462,0;55,61070133739238;0,5050129870503364;14,0;39,0;58,0;99,0;147,8030303030303;47,0;75,87189299647036;0,7335043866307692;17,0;55,0;81,0;107,0;12,651428571428571;7,0
DeRycke;SVM;normal;100;29,0;52,0;81,60333642261352;0,7199582027168233;21,0;47,0;51,0;51,0;2,1346153846153846;2,0;64,61640211640211;0,5747126436781609;15,0;31,0;35,0;35,0;2,361111111111111;2,0
DeRycke;SVM;normal;500;76,0;232,0;75,9075592496911;0,6790453140672589;33,0;88,0;120,0;173,0;9,538793103448276;5,0;60,46284290287288;0,49389964918031054;11,0;33,0;57,0;87,0;8,327586206896552;6,0
DeRycke;SVM;normal;1000;95,0;352,0;72,11951691434628;0,6461449813054002;33,0;81,0;120,0;191,0;27,326704545454547;9,0;63,5156901323907;0,5344789963359255;14,0;36,0;59,0;95,0;13,375796178343949;8,0
DeRycke;SVM;normal;2000;106,0;462,0;71,9227840343014;0,6661958969110475;36,0;92,0;120,0;162,0;64,23593073593074;19,0;62,13984766858629;0,5757561348154445;8,0;27,0;38,0;71,0;22,228571428571428;13,0
DeRycke;SVM;graphlet;100;29,0;52,0;80,58387395736793;0,7140020898641588;19,0;48,0;51,0;52,0;2,0576923076923075;2,0;61,419753086419746;0,5588296760710554;12,0;32,0;35,0;36,0;2,2222222222222223;2,0
DeRycke;SVM;graphlet;500;76,0;232,0;87,28462316073234;0,7914274310201836;46,0;133,0;173,0;205,0;5,931034482758621;3,0;60,715588151870016;0,5169449651105815;19,0;38,0;54,0;82,0;7,948275862068965;6,5
DeRycke;SVM;graphlet;1000;95,0;352,0;80,28449113432112;0,745931549845533;52,0;145,0;195,0;247,0;25,491477272727273;4,0;61,351585687131085;0,570796294035592;18,0;43,0;63,0;89,0;14,630573248407643;8,0
DeRycke;SVM;graphlet;2000;106,0;462,0;79,72958891606058;0,7729630037965437;54,0;149,0;188,0;231,0;46,03463203463203;10,5;59,204458480401264;0,5449020983310792;1,0;25,0;41,0;69,0;24,685714285714287;14,0
DeRycke;SVM;autoencode;100;29,0;52,0;76,28591288229842;0,6723092998955068;18,0;46,0;50,0;51,0;2,3461538461538463;2,0;59,413580246913575;0,5746081504702194;12,0;30,0;34,0;35,0;2,5833333333333335;2,0
DeRycke;SVM;autoencode;500;76,0;232,0;85,83553296641581;0,7423706002513607;49,0;129,0;168,0;197,0;6,396551724137931;3,0;58,17344706025365;0,452566007576737;12,0;31,0;56,0;79,0;8,568965517241379;6,0
DeRycke;SVM;autoencode;1000;95,0;352,0;83,68871723673462;0,7337234923832646;47,0;125,0;187,0;253,0;17,238636363636363;5,0;58,4079767899423;0,4634873920667242;6,0;27,0;45,0;80,0;15,165605095541402;10,0
DeRycke;SVM;autoencode;2000;106,0;462,0;79,93394816977998;0,7419059144356249;55,0;143,0;196,0;243,0;47,08441558441559;8,0;58,14363737692736;0,47655542089285685;2,0;9,0;25,0;70,0;24,742857142857144;15,0
DeRycke;SVM;combi;100;29,0;52,0;82,24050046339202;0,7715778474399164;19,0;49,0;51,0;52,0;2,0;2,0;61,353615520282204;0,6561128526645768;14,0;30,0;35,0;36,0;2,2777777777777777;2,0
DeRycke;SVM;combi;500;76,0;232,0;90,42457598562282;0,8065805768214563;52,0;140,0;182,0;214,0;4,530172413793103;3,0;59,80185582884234;0,5061520480424211;13,0;37,0;60,0;78,0;8,362068965517242;5,0
DeRycke;SVM;combi;1000;95,0;352,0;87,51583649833286;0,7823548187355394;53,0;143,0;208,0;265,0;12,272727272727273;4,0;60,35165238269917;0,5295297756714946;18,0;36,0;60,0;83,0;14,605095541401274;9,0
DeRycke;SVM;combi;2000;106,0;462,0;83,78195201778384;0,7919494476213983;60,0;162,0;220,0;273,0;34,984848484848484;6,0;59,51068177596136;0,49987162353244724;5,0;13,0;26,0;71,0;22,874285714285715;15,0
DeRycke;DT;normal;100;29,0;52,0;78,79981464318814;0,6677115987460817;17,0;47,0;52,0;52,0;2,0961538461538463;2,0;73,52292768959437;0,6841170323928946;17,0;33,0;35,0;36,0;1,9166666666666667;2,0
DeRycke;DT;normal;500;76,0;232,0;90,10207233516792;0,8078552416293568;52,0;138,0;184,0;216,0;5,193965517241379;3,0;66,7622269946108;0,6296590246364628;22,0;52,0;69,0;90,0;7,155172413793103;4,5
DeRycke;DT;normal;1000;95,0;352,0;85,80018134343189;0,7689842990681357;58,0;162,0;206,0;256,0;14,832386363636363;4,0;70,81602027545269;0,6384205938841401;17,0;50,0;78,0;106,0;10,038216560509554;6,0
DeRycke;DT;normal;2000;106,0;462,0;81,04567921752566;0,7947386566695279;64,0;168,0;219,0;264,0;45,77922077922078;6,0;72,66461081181497;0,7099499022351782;13,0;40,0;55,0;102,0;14,057142857142857;9,0
DeRycke;DT;graphlet;100;29,0;52,0;81,24420759962928;0,7434691745036573;20,0;48,0;51,0;52,0;2,0384615384615383;2,0;71,71516754850089;0,6273772204806688;15,0;34,0;35,0;36,0;1,9444444444444444;2,0
DeRycke;DT;graphlet;500;76,0;232,0;89,93134336740424;0,8200166279196585;53,0;138,0;183,0;214,0;5,254310344827586;3,0;70,28799789294541;0,6185974740392564;19,0;58,0;80,0;94,0;6,379310344827586;3,5
DeRycke;DT;graphlet;1000;95,0;352,0;85,7871395212754;0,7702402327168685;56,0;160,0;203,0;255,0;14,786931818181818;4,0;68,7027712008537;0,6123408472705948;14,0;46,0;72,0;103,0;10,821656050955413;6,0
DeRycke;DT;graphlet;2000;106,0;462,0;80,98304803058002;0,7903218500664424;62,0;167,0;217,0;265,0;45,857142857142854;6,0;73,22935166264165;0,7252009927264199;14,0;43,0;55,0;103,0;13,822857142857142;9,0
DeRycke;DT;autoencode;100;29,0;52,0;74,3975903614458;0,606896551724138;16,0;45,0;50,0;51,0;2,3846153846153846;2,0;63,38183421516755;0,5545454545454546;13,0;32,0;35,0;36,0;2,2222222222222223;2,0
DeRycke;DT;autoencode;500;76,0;232,0;90,43777378411771;0,8435096262210916;56,0;146,0;189,0;215,0;5,297413793103448;3,0;69,39249969609791;0,6050229352500357;22,0;53,0;77,0;92,0;6,5344827586206895;4,0
DeRycke;DT;autoencode;1000;95,0;352,0;86,29432149402699;0,7877160574606906;57,0;166,0;211,0;262,0;14,525568181818182;4,0;68,02864574649014;0,6264458470010096;21,0;44,0;67,0;100,0;11,031847133757962;7,0
DeRycke;DT;autoencode;2000;106,0;462,0;81,1752283872942;0,8108311581962906;63,0;172,0;220,0;267,0;45,64502164502164;6,0;73,08422812558054;0,7162953666712321;19,0;40,0;64,0;97,0;14,01142857142857;8,0
DeRycke;DT;combi;100;29,0;52,0;73,22752548656163;0,5949843260188088;17,0;44,0;49,0;52,0;2,4038461538461537;2,0;60,912698412698404;0,5235109717868338;13,0;31,0;34,0;36,0;2,361111111111111;2,0
DeRycke;DT;combi;500;76,0;232,0;90,05138717286307;0,837243681229467;55,0;143,0;185,0;215,0;5,375;3,0;67,94541918230074;0,5473959404871235;20,0;56,0;72,0;88,0;6,913793103448276;4,0
DeRycke;DT;combi;1000;95,0;352,0;86,18829631019939;0,7956817785223984;58,0;164,0;212,0;260,0;14,613636363636363;4,0;69,27101744089106;0,619702978481127;22,0;45,0;73,0;101,0;10,452229299363058;6,0
DeRycke;DT;combi;2000;106,0;462,0;81,12147856206357;0,8002650612359857;60,0;169,0;219,0;264,0;45,6991341991342;6,0;73,05710570313953;0,708039246570557;11,0;41,0;65,0;99,0;13,977142857142857;8,0
DeRycke;KNN1;normal;100;29,0;52,0;78,34800741427247;0,6988505747126437;19,0;46,0;51,0;51,0;2,230769230769231;2,0;79,56349206349206;0,7540229885057471;21,0;34,0;36,0;36,0;1,6944444444444444;1,0
DeRycke;KNN1;normal;500;76,0;232,0;89,52389643940244;0,806835467916343;53,0;140,0;182,0;213,0;5,508620689655173;3,0;64,7392519956238;0,57413182611515;21,0;48,0;66,0;89,0;7,525862068965517;4,0
DeRycke;KNN1;normal;1000;95,0;352,0;85,99542915185373;0,7817402774998301;56,0;164,0;208,0;258,0;14,698863636363637;4,0;68,66492146596858;0,6245019488036245;13,0;54,0;74,0;103,0;11,070063694267516;6,0
DeRycke;KNN1;normal;2000;106,0;462,0;81,10452923067183;0,7986601565183509;61,0;170,0;219,0;266,0;45,71645021645022;6,0;73,78606724874605;0,7236168958683892;17,0;48,0;70,0;96,0;13,377142857142857;8,0
DeRycke;KNN1;graphlet;100;29,0;52,0;75,82252085264133;0,6833855799373041;18,0;45,0;50,0;52,0;2,3461538461538463;2,0;65,76278659611992;0,6868338557993731;17,0;31,0;34,0;36,0;2,3333333333333335;2,0
DeRycke;KNN1;graphlet;500;76,0;232,0;89,8406436032798;0,8095455832027175;53,0;141,0;184,0;214,0;5,426724137931035;3,0;66,31802342072207;0,591599414721694;27,0;49,0;67,0;89,0;7,189655172413793;5,0
DeRycke;KNN1;graphlet;1000;95,0;352,0;85,98877023207544;0,7808084150349143;58,0;163,0;207,0;257,0;14,673295454545455;4,0;68,6749258011805;0,6570985716555526;24,0;55,0;76,0;97,0;11,095541401273886;7,0
DeRycke;KNN1;graphlet;2000;106,0;462,0;81,07488438841271;0,7948065873530659;60,0;165,0;216,0;264,0;45,73809523809524;6,0;73,97488389373954;0,7301877764010156;19,0;49,0;74,0;99,0;13,622857142857143;8,0
DeRycke;KNN1;autoencode;100;29,0;52,0;78,92724745134383;0,6917450365726229;19,0;47,0;51,0;52,0;2,1153846153846154;2,0;78,63756613756614;0,7666666666666667;22,0;33,0;36,0;36,0;1,7222222222222223;1,0
DeRycke;KNN1;autoencode;500;76,0;232,0;90,15612714815232;0,8178049372497276;52,0;144,0;186,0;216,0;5,349137931034483;3,0;66,52113132622878;0,5794836543386548;24,0;48,0;67,0;90,0;7,137931034482759;4,5
DeRycke;KNN1;autoencode;1000;95,0;352,0;86,31623037516286;0,802643694920938;60,0;164,0;212,0;260,0;14,505681818181818;4,0;67,912762196952;0,630090058071252;18,0;52,0;69,0;99,0;11,203821656050955;7,0
DeRycke;KNN1;autoencode;2000;106,0;462,0;81,1870665389861;0,8071138755816671;62,0;169,0;222,0;266,0;45,64502164502164;6,0;74,73252832992756;0,7377870914895395;18,0;51,0;67,0;101,0;12,897142857142857;8,0
DeRycke;KNN1;combi;100;29,0;52,0;76,41334569045414;0,6715778474399164;17,0;46,0;50,0;52,0;2,269230769230769;2,0;68,16578483245151;0,6798328108672936;17,0;31,0;35,0;36,0;2,138888888888889;2,0
DeRycke;KNN1;combi;500;76,0;232,0;89,90087610917669;0,8130915430273872;51,0;140,0;185,0;215,0;5,4094827586206895;3,0;67,61416589002795;0,5793344580113017;19,0;55,0;74,0;93,0;6,9655172413793105;4,0
DeRycke;KNN1;combi;1000;95,0;352,0;86,10393849228255;0,7921466886748099;57,0;165,0;208,0;259,0;14,642045454545455;4,0;69,23183379464433;0,6385721208737883;20,0;50,0;71,0;104,0;10,738853503184714;7,0
DeRycke;KNN1;combi;2000;106,0;462,0;81,18658290047685;0,806970403932973;63,0;170,0;220,0;267,0;45,63636363636363;6,0;73,665911201932;0,7242022814319207;15,0;52,0;68,0;98,0;13,725714285714286;8,0
DeRycke;KNN3;normal;100;29,0;52,0;77,34012974976831;0,7011494252873564;19,0;45,0;49,0;51,0;2,2884615384615383;2,0;71,93562610229279;0,7392894461859979;19,0;30,0;34,0;36,0;2,0833333333333335;1,0
DeRycke;KNN3;normal;500;76,0;232,0;79,82632258789172;0,7437844149494695;31,0;92,0;128,0;182,0;7,948275862068965;5,0;61,062036549292905;0,5238199380963138;20,0;42,0;63,0;80,0;8,491379310344827;5,0
DeRycke;KNN3;normal;1000;95,0;352,0;77,96097665996864;0,7553470323502357;37,0;118,0;160,0;225,0;22,321022727272727;6,5;64,35138560042685;0,6159198204700779;18,0;47,0;61,0;100,0;13,203821656050955;7,0
DeRycke;KNN3;normal;2000;106,0;462,0;76,4747347242777;0,7741682442915563;38,0;112,0;163,0;242,0;60,65584415584416;9,0;70,7334943340145;0,7101734114532565;12,0;45,0;54,0;96,0;15,342857142857143;9,0
DeRycke;KNN3;graphlet;100;29,0;52,0;78,22057460611678;0,7160919540229884;17,0;47,0;51,0;52,0;2,173076923076923;2,0;69,26807760141094;0,7112852664576803;17,0;32,0;35,0;36,0;2,0277777777777777;2,0
DeRycke;KNN3;graphlet;500;76,0;232,0;78,47354824216556;0,7271866255979984;37,0;99,0;132,0;171,0;8,568965517241379;4,0;62,19964342153248;0,5180249748686979;18,0;43,0;60,0;87,0;8,025862068965518;5,0
DeRycke;KNN3;graphlet;1000;95,0;352,0;77,32886231148012;0,742013598476671;41,0;112,0;152,0;214,0;21,704545454545453;7,0;67,44389235335312;0,637272785508569;20,0;49,0;70,0;104,0;11,414012738853502;7,0
DeRycke;KNN3;graphlet;2000;106,0;462,0;73,59124895687967;0,7617499376888228;41,0;108,0;156,0;219,0;60,35930735930736;13,0;70,13345718001115;0,6884312236904804;14,0;42,0;61,0;92,0;15,571428571428571;10,0
DeRycke;KNN3;autoencode;100;29,0;52,0;80,3985171455051;0,671264367816092;19,0;47,0;52,0;52,0;2,0576923076923075;2,0;69,29012345679013;0,6359456635318704;17,0;31,0;36,0;36,0;2,0;2,0
DeRycke;KNN3;autoencode;500;76,0;232,0;78,19737728855443;0,7434145317913362;32,0;86,0;127,0;181,0;8,607758620689655;5,0;63,389926658292474;0,4972557483017905;15,0;47,0;61,0;83,0;7,491379310344827;5,0
DeRycke;KNN3;autoencode;1000;95,0;352,0;79,1070699096871;0,7811385759807675;37,0;115,0;155,0;228,0;19,883522727272727;7,0;64,98382632474072;0,5825424620317351;14,0;45,0;63,0;93,0;12,235668789808917;8,0
DeRycke;KNN3;autoencode;2000;106,0;462,0;76,75250810534175;0,7852372552621952;40,0;108,0;152,0;216,0;53,073593073593074;12,0;71,5001300390117;0,7151192434387088;18,0;40,0;57,0;99,0;14,754285714285714;9,0
DeRycke;KNN3;combi;100;29,0;52,0;76,42493049119555;0,6643678160919539;18,0;47,0;51,0;52,0;2,25;2,0;64,57231040564373;0,6322884012539185;16,0;30,0;35,0;36,0;2,2222222222222223;2,0
DeRycke;KNN3;combi;500;76,0;232,0;81,47450297652476;0,7412164550682064;37,0;114,0;156,0;183,0;7,620689655172414;4,0;68,50814457636048;0,5438819206168768;12,0;53,0;75,0;94,0;6,379310344827586;4,5
DeRycke;KNN3;combi;1000;95,0;352,0;77,53038951575508;0,7462077685861082;35,0;101,0;138,0;217,0;20,832386363636363;7,5;66,01127155100544;0,6087014520096065;15,0;49,0;71,0;100,0;12,229299363057326;6,0
DeRycke;KNN3;combi;2000;106,0;462,0;75,12692213332068;0,786819999750294;41,0;117,0;168,0;232,0;56,324675324675326;10,0;68,21437859929408;0,6826498084726157;10,0;38,0;50,0;88,0;16,697142857142858;10,0
DeRycke;KNN5;normal;100;29,0;52,0;73,10009267840594;0,6729362591431557;17,0;43,0;49,0;52,0;2,4038461538461537;2,0;65,21164021164022;0,6405433646812957;19,0;28,0;34,0;36,0;2,2777777777777777;1,0
DeRycke;KNN5;normal;500;76,0;232,0;75,47694597326743;0,6964678043523718;31,0;84,0;125,0;170,0;9,96551724137931;5,0;61,47331739535636;0,5089671220360027;13,0;39,0;59,0;88,0;8,318965517241379;5,0
DeRycke;KNN5;normal;1000;95,0;352,0;73,13036163799765;0,7210185937378741;33,0;95,0;123,0;192,0;29,15909090909091;9,0;61,75726147997466;0,5798424154685412;12,0;43,0;60,0;97,0;14,388535031847134;8,0
DeRycke;KNN5;normal;2000;106,0;462,0;74,24276498773756;0,7588803478450336;37,0;97,0;133,0;188,0;65,36147186147186;14,0;67,78012260821103;0,6808586929943783;10,0;34,0;47,0;86,0;17,217142857142857;11,0
DeRycke;KNN5;graphlet;100;29,0;52,0;78,97358665430954;0,6979101358411705;17,0;48,0;52,0;52,0;2,076923076923077;2,0;70,61287477954144;0,6522466039707419;18,0;31,0;35,0;36,0;2,0833333333333335;1,5
DeRycke;KNN5;graphlet;500;76,0;232,0;76,59426597776032;0,7027861694321529;33,0;98,0;134,0;168,0;9,491379310344827;4,0;60,764212488350424;0,4744021070408344;11,0;43,0;56,0;84,0;8,232758620689655;6,0
DeRycke;KNN5;graphlet;1000;95,0;352,0;76,7693405392276;0,7294885303461589;36,0;103,0;138,0;217,0;24,943181818181817;7,0;66,71707740020676;0,6598195151625682;18,0;50,0;64,0;101,0;11,764331210191083;7,0
DeRycke;KNN5;graphlet;2000;106,0;462,0;74,30649535311326;0,7583537477903208;26,0;73,0;113,0;219,0;62,922077922077925;13,0;71,4379342374141;0,6913463614021426;16,0;40,0;61,0;97,0;14,942857142857143;9,0
DeRycke;KNN5;autoencode;100;29,0;52,0;79,44856348470806;0,7003134796238245;20,0;46,0;52,0;52,0;2,076923076923077;2,0;67,48236331569665;0,5566353187042842;15,0;32,0;36,0;36,0;2,0277777777777777;2,0
DeRycke;KNN5;autoencode;500;76,0;232,0;77,55419521509603;0,7205195292697676;33,0;98,0;136,0;177,0;9,163793103448276;4,0;62,09986223104663;0,4626426096983356;15,0;44,0;67,0;84,0;8,068965517241379;5,0
DeRycke;KNN5;autoencode;1000;95,0;352,0;73,97535440634178;0,7288389204907305;27,0;87,0;123,0;197,0;25,491477272727273;8,0;62,9014239503785;0,5662919346005946;14,0;39,0;58,0;96,0;13,40764331210191;8,0
DeRycke;KNN5;autoencode;2000;106,0;462,0;74,14213520246426;0,7862690885893013;30,0;83,0;128,0;199,0;60,002164502164504;14,0;67,72476314322869;0,6726311144505054;14,0;31,0;46,0;85,0;16,86285714285714;11,0
DeRycke;KNN5;combi;100;29,0;52,0;78,92724745134383;0,7120167189132707;19,0;47,0;51,0;52,0;2,1153846153846154;2,0;64,72663139329806;0,6147335423197492;13,0;33,0;35,0;36,0;2,138888888888889;2,0
DeRycke;KNN5;combi;500;76,0;232,0;76,50848028754352;0,6466825225183203;20,0;69,0;127,0;188,0;9,241379310344827;5,0;64,9398273836055;0,5330748031606939;16,0;49,0;59,0;89,0;7,301724137931035;5,0
DeRycke;KNN5;combi;1000;95,0;352,0;73,94230132267539;0,7363548201761391;29,0;89,0;140,0;211,0;26,803977272727273;7,0;66,07363190715976;0,5901966550118075;17,0;50,0;66,0;106,0;12,433121019108281;7,0
DeRycke;KNN5;combi;2000;106,0;462,0;70,11068946626533;0,7551682888915356;27,0;78,0;120,0;186,0;70,41558441558442;15,5;66,18428385658555;0,6526569855970461;10,0;36,0;54,0;81,0;18,2;12,0
DeRycke;KNN7;normal;100;29,0;52,0;77,53707136237256;0,7063740856844305;19,0;44,0;50,0;52,0;2,2115384615384617;2,0;55,6878306878307;0,44775339602925807;11,0;28,0;34,0;36,0;2,5;2,0
DeRycke;KNN7;normal;500;76,0;232,0;74,30894080646974;0,6740811912754555;22,0;70,0;117,0;171,0;10,530172413793103;5,0;61,428745086915995;0,4892618460063757;12,0;41,0;57,0;89,0;8,387931034482758;6,0
DeRycke;KNN7;normal;1000;95,0;352,0;71,90788057279131;0,7396769644400002;35,0;92,0;135,0;185,0;33,35795454545455;10,0;61,967185780504884;0,5866564666041689;15,0;28,0;63,0;93,0;14,32484076433121;9,0
DeRycke;KNN7;normal;2000;106,0;462,0;71,89522763105944;0,7513591768728561;26,0;79,0;115,0;183,0;72,57142857142857;18,0;65,37618428385657;0,6479115206824805;9,0;31,0;50,0;81,0;19,102857142857143;12,0
DeRycke;KNN7;graphlet;100;29,0;52,0;81,5917516218721;0,7821316614420063;19,0;48,0;51,0;52,0;2,0384615384615383;2,0;73,50088183421516;0,8138975966562174;21,0;32,0;35,0;36,0;2,0;1,0
DeRycke;KNN7;graphlet;500;76,0;232,0;72,26580927777152;0,652705916581875;24,0;73,0;108,0;164,0;10,913793103448276;6,0;59,08920539730135;0,41394437171146176;14,0;41,0;58,0;83,0;8,681034482758621;5,5
DeRycke;KNN7;graphlet;1000;95,0;352,0;73,78635149159803;0,7266641350653815;31,0;94,0;128,0;188,0;26,303977272727273;9,0;65,36382432387367;0,6122005268734545;17,0;40,0;65,0;92,0;11,97452229299363;8,0
DeRycke;KNN7;graphlet;2000;106,0;462,0;73,78879330433261;0,751163504733469;30,0;80,0;117,0;201,0;64,94588744588745;13,0;69,89307077837637;0,6883874707737542;12,0;40,0;63,0;99,0;16,30857142857143;9,0
DeRycke;KNN7;autoencode;100;29,0;52,0;67,07599629286378;0,5902821316614419;15,0;40,0;49,0;52,0;2,576923076923077;2,0;65,60846560846561;0,5911180773249738;15,0;31,0;36,0;36,0;2,111111111111111;2,0
DeRycke;KNN7;autoencode;500;76,0;232,0;74,87630573963831;0,6768027736642971;26,0;84,0;128,0;181,0;11,155172413793103;5,0;63,15035050042545;0,49847614169093346;17,0;48,0;68,0;88,0;8,267241379310345;5,0
DeRycke;KNN7;autoencode;1000;95,0;352,0;69,08232494976482;0,6938168250418371;22,0;68,0;110,0;173,0;31,894886363636363;11,0;61,981191849801576;0,5500959076067062;13,0;37,0;55,0;91,0;13,789808917197453;8,0
DeRycke;KNN7;autoencode;2000;106,0;462,0;70,74925717521697;0,7545928465000047;15,0;55,0;95,0;166,0;69,38744588744589;17,0;66,2995355749582;0,6493062128301844;14,0;27,0;52,0;83,0;17,81142857142857;11,0
DeRycke;KNN7;combi;100;29,0;52,0;77,25903614457832;0,7458725182863113;19,0;46,0;52,0;52,0;2,1538461538461537;2,0;64,90299823633157;0,6569487983281088;16,0;31,0;36,0;36,0;2,138888888888889;2,0
DeRycke;KNN7;combi;500;76,0;232,0;73,96355161181624;0,6582131904082723;20,0;63,0;108,0;164,0;9,844827586206897;6,0;64,63288625957291;0,5555332965972607;14,0;51,0;62,0;84,0;7,379310344827586;5,0
DeRycke;KNN7;combi;1000;95,0;352,0;71,5316688564047;0,7037798593885479;24,0;73,0;119,0;191,0;27,488636363636363;9,0;63,97472237969786;0,5501841778032593;10,0;38,0;59,0;96,0;13,312101910828025;8,0
DeRycke;KNN7;combi;2000;106,0;462,0;67,86206717650958;0,7542803817946396;25,0;79,0;123,0;168,0;78,39393939393939;18,5;66,89422255248003;0,6563090079981029;10,0;34,0;60,0;89,0;18,417142857142856;10,0
DeRycke;KNN9;normal;100;29,0;52,0;75,04633920296571;0,6517241379310345;17,0;44,0;51,0;52,0;2,25;2,0;59,92063492063492;0,5137931034482758;11,0;30,0;35,0;35,0;2,4722222222222223;2,0
DeRycke;KNN9;normal;500;76,0;232,0;72,50603729080085;0,651635098152738;20,0;64,0;104,0;169,0;11,181034482758621;6,0;61,68402285343815;0,5415094179577691;14,0;46,0;61,0;80,0;8,439655172413794;5,0
DeRycke;KNN9;normal;1000;95,0;352,0;69,40005547949742;0,7193889026027915;24,0;73,0;108,0;177,0;35,44886363636363;10,0;62,13725947910761;0,5834748794504582;13,0;32,0;56,0;96,0;14,439490445859873;8,0
DeRycke;KNN9;normal;2000;106,0;462,0;68,59017396037507;0,7293134083930186;28,0;79,0;107,0;139,0;81,97835497835497;20,0;64,39019134311722;0,6079224975452175;11,0;30,0;43,0;76,0;19,89142857142857;13,0
DeRycke;KNN9;graphlet;100;29,0;52,0;81,55699721964783;0,7966562173458724;20,0;47,0;51,0;52,0;2,0384615384615383;2,0;75,81569664902999;0,8148380355276906;21,0;32,0;36,0;36,0;1,8611111111111112;1,0
DeRycke;KNN9;graphlet;500;76,0;232,0;71,05161181624172;0,6357125496601052;26,0;79,0;110,0;152,0;11,40948275862069;6,0;60,73686129908019;0,4660064490982331;11,0;44,0;60,0;85,0;8,448275862068966;5,0
DeRycke;KNN9;graphlet;1000;95,0;352,0;73,02737264557157;0,689580071878967;25,0;78,0;106,0;186,0;26,298295454545453;9,5;64,46626871644379;0,5923516373892274;15,0;39,0;67,0;92,0;12,566878980891719;8,0
DeRycke;KNN9;graphlet;2000;106,0;462,0;70,4167227247666;0,7374746969946901;25,0;73,0;112,0;179,0;75,64718614718615;18,5;68,2371911573472;0,6701127379085782;15,0;46,0;63,0;91,0;17,48;10,0
DeRycke;KNN9;autoencode;100;29,0;52,0;73,9805375347544;0,6626959247648903;17,0;43,0;52,0;52,0;2,269230769230769;2,0;63,71252204585538;0,5842215256008361;14,0;31,0;36,0;36,0;2,1944444444444446;2,0
DeRycke;KNN9;autoencode;500;76,0;232,0;71,21812872065595;0,5834446733397751;19,0;69,0;108,0;172,0;12,09051724137931;6,0;60,456258357307846;0,4505738025483271;17,0;43,0;60,0;84,0;8,758620689655173;5,0
DeRycke;KNN9;autoencode;1000;95,0;352,0;67,8677448826374;0,6747226842392495;19,0;64,0;99,0;161,0;35,14772727272727;12,0;60,87371194184147;0,5126719275520996;9,0;29,0;55,0;93,0;14,585987261146498;8,0
DeRycke;KNN9;autoencode;2000;106,0;462,0;68,89481126227012;0,7546899580483325;20,0;62,0;92,0;148,0;77,98484848484848;20,5;65,39788222180938;0,6499936429115568;6,0;30,0;50,0;81,0;19,057142857142857;12,0
DeRycke;KNN9;combi;100;29,0;52,0;74,67562557924005;0,7082549634273773;16,0;46,0;52,0;52,0;2,230769230769231;2,0;69,84126984126983;0,6910135841170324;17,0;33,0;35,0;36,0;2,0;2,0
DeRycke;KNN9;combi;500;76,0;232,0;75,86361338874538;0,6453954428597517;30,0;85,0;130,0;164,0;9,331896551724139;5,0;61,291482637059836;0,5253454974791144;16,0;46,0;56,0;83,0;8,086206896551724;6,0
DeRycke;KNN9;combi;1000;95,0;352,0;68,91826710755846;0,660044120598944;14,0;50,0;93,0;173,0;33,30681818181818;11,0;63,35245272951611;0,552125010385622;9,0;35,0;54,0;100,0;13,503184713375797;8,0
DeRycke;KNN9;combi;2000;106,0;462,0;67,771989504165;0,7413230529896386;15,0;50,0;78,0;175,0;79,38744588744589;18,0;67,54352591491734;0,6358126326414347;10,0;30,0;63,0;90,0;18,611428571428572;9,0
DeRycke;RF;normal;100;29,0;52,0;82,03197405004634;0,7464994775339603;20,0;48,0;50,0;52,0;2,076923076923077;2,0;70,326278659612;0,6326018808777429;16,0;32,0;34,0;35,0;2,1666666666666665;2,0
DeRycke;RF;normal;500;76,0;232,0;88,41205211726384;0,8102375916787672;54,0;136,0;169,0;208,0;5,206896551724138;3,0;61,500668584626595;0,48633503227375247;15,0;41,0;61,0;80,0;8,051724137931034;5,0
