refset;algorithm;variation;bp distance;Recall snps;Recall genes;ROC-AUC overall (lso);ROC-AUC - mean per snpl (lso);Hits@1(lso);Hits@3(lso);Hits@5(lso);Hits@10(lso);Mean rank (lso);Median rank (lso);ROC-AUC overall (lco);ROC-AUC - mean per snpl (lco);Hits@1(lco);Hits@3(lco);Hits@5(lco);Hits@10(lco);Mean rank (lco);Median rank (lco)
farashi;RF;normal;500;135,0;144,0;82,58401003499043;0,6930789302907122;50,0;97,0;114,0;135,0;3,8541666666666665;2,0;69,3190070641051;0,5437818051711432;15,0;63,0;89,0;119,0;6,305555555555555;4,0
farashi;RF;normal;1000;173,0;185,0;82,71223434014132;0,7032526998128944;48,0;109,0;128,0;152,0;6,481081081081081;3,0;70,5910996608671;0,5539646923077262;17,0;55,0;80,0;130,0;10,772972972972973;6,0
farashi;RF;normal;2000;194,0;208,0;82,83579529863717;0,7333539630071153;51,0;109,0;130,0;156,0;10,346153846153847;3,0;69,14470207425023;0,5718543797406326;8,0;41,0;60,0;91,0;17,177884615384617;11,0
farashi;RF;autoencode;100;54,0;55,0;69,6772068511199;0,6692901234567901;24,0;50,0;54,0;55,0;2,0;2,0;58,47826086956521;0,5243827160493828;17,0;48,0;53,0;55,0;2,4545454545454546;2,0
farashi;RF;autoencode;500;135,0;144,0;83,03995840760547;0,7182680091531115;52,0;98,0;117,0;133,0;3,7708333333333335;2,0;69,03285304020599;0,5664184281058903;29,0;61,0;85,0;116,0;6,388888888888889;4,0
farashi;RF;autoencode;1000;173,0;185,0;83,62961990868968;0,7209974830029215;49,0;116,0;129,0;156,0;6,2;2,0;67,69838583792072;0,5424988962547648;23,0;51,0;72,0;117,0;12,227027027027027;7,0
farashi;RF;autoencode;2000;194,0;208,0;83,45436725713182;0,739759421661694;49,0;107,0;131,0;156,0;9,673076923076923;3,0;66,53086476213707;0,5620317225749176;12,0;28,0;59,0;104,0;19,048076923076923;10,5
farashi;RF;combi;100;54,0;55,0;70,96179183135705;0,6799382716049381;27,0;50,0;53,0;55,0;1,981818181818182;2,0;62,18708827404479;0,5820987654320988;20,0;48,0;53,0;55,0;2,327272727272727;2,0
farashi;RF;combi;500;135,0;144,0;83,49528784577804;0,7250261115176869;52,0;101,0;118,0;133,0;3,6875;2,0;67,9088680926916;0,543520509556884;25,0;54,0;82,0;115,0;6,597222222222222;4,0
farashi;RF;combi;1000;173,0;185,0;83,68162949558298;0,7211869670976226;49,0;114,0;125,0;158,0;6,113513513513514;2,0;66,31816329490748;0,5295601926938985;23,0;53,0;70,0;112,0;12,778378378378378;8,0
farashi;RF;combi;2000;194,0;208,0;84,16545346910983;0,7514175942364524;52,0;112,0;129,0;157,0;9,153846153846153;3,0;65,51238223726334;0,5518118663291396;16,0;32,0;50,0;93,0;19,923076923076923;12,0
farashi p-value cutoff;LR;normal;100;24,0;25,0;75,97014925373135;0,7256944444444445;14,0;23,0;25,0;25,0;1,84;1,0;77,31343283582089;0,7381944444444445;15,0;23,0;25,0;25,0;1,8;1,0
farashi p-value cutoff;LR;normal;500;60,0;62,0;79,65613528079358;0,6517173933298441;21,0;35,0;49,0;55,0;5,016129032258065;2,5;74,17792704834805;0,6400132040942155;16,0;36,0;46,0;49,0;6,725806451612903;3,0
farashi p-value cutoff;LR;normal;1000;79,0;83,0;80,76190698026518;0,6696459577359344;25,0;41,0;50,0;65,0;8,74698795180723;4,0;78,42564069715304;0,7047893694349855;13,0;40,0;51,0;60,0;9,180722891566266;4,0
farashi p-value cutoff;LR;normal;2000;88,0;92,0;78,52304090822746;0,6800438431629702;29,0;41,0;51,0;59,0;15,467391304347826;4,0;80,57585509481189;0,7528927863373646;13,0;34,0;48,0;58,0;11,402173913043478;5,0
farashi p-value cutoff;LR;autoencode;100;24,0;25,0;78,23880597014926;0,7569444444444445;14,0;23,0;25,0;25,0;1,76;1,0;83,70149253731343;0,8458333333333333;16,0;23,0;25,0;25,0;1,56;1,0
farashi p-value cutoff;LR;autoencode;500;60,0;62,0;81,76208701085683;0,6722062383978634;22,0;37,0;50,0;56,0;4,435483870967742;2,0;74,06467234241974;0,6488708806465785;20,0;36,0;44,0;49,0;6,854838709677419;3,0
farashi p-value cutoff;LR;autoencode;1000;79,0;83,0;83,0722600406459;0,6910225233809288;26,0;43,0;53,0;68,0;7,506024096385542;3,0;75,44096152614324;0,6616986084602751;11,0;31,0;43,0;57,0;10,27710843373494;5,0
farashi p-value cutoff;LR;autoencode;2000;88,0;92,0;83,18318192484328;0,7233881931943741;30,0;46,0;53,0;67,0;11,51086956521739;3,5;79,4866637614115;0,7348189056623238;13,0;31,0;40,0;57,0;11,98913043478261;7,5
farashi p-value cutoff;LR;combi;100;24,0;25,0;78,17910447761194;0,748611111111111;13,0;24,0;25,0;25,0;1,72;1,0;78,74626865671642;0,7451388888888889;14,0;23,0;25,0;25,0;1,72;1,0
farashi p-value cutoff;LR;combi;500;60,0;62,0;82,46016558619074;0,6889721114137365;23,0;38,0;52,0;56,0;4,338709677419355;2,0;74,69636022807154;0,6597236767702079;20,0;37,0;43,0;50,0;6,612903225806452;3,0
farashi p-value cutoff;LR;combi;1000;79,0;83,0;83,64846529666272;0,6946107568592914;25,0;44,0;53,0;70,0;7,120481927710843;3,0;76,66703546908757;0,6709727148251294;9,0;34,0;45,0;59,0;9,662650602409638;5,0
farashi p-value cutoff;LR;combi;2000;88,0;92,0;81,58822477735688;0,7077246431579428;30,0;45,0;51,0;65,0;12,956521739130435;4,0;78,57793346965684;0,7337106210548753;10,0;26,0;39,0;57,0;12,597826086956522;8,0
farashi p-value cutoff;SVM;normal;100;24,0;25,0;71,79104477611939;0,7020833333333334;12,0;24,0;25,0;25,0;1,96;2,0;56,35820895522387;0,43333333333333335;6,0;21,0;25,0;25,0;2,52;3,0
farashi p-value cutoff;SVM;normal;500;60,0;62,0;82,62711864406779;0,7128736979548419;24,0;36,0;51,0;56,0;4,225806451612903;2,0;62,95204249004141;0,4420875662856798;5,0;22,0;32,0;44,0;9,016129032258064;5,0
farashi p-value cutoff;SVM;normal;1000;79,0;83,0;85,01138434841347;0,7228402991687591;26,0;45,0;54,0;71,0;6,240963855421687;3,0;67,0657497073844;0,4876869371400135;6,0;19,0;31,0;53,0;15,421686746987952;7,0
farashi p-value cutoff;SVM;normal;2000;88,0;92,0;82,21732425999798;0,7213568602667374;30,0;46,0;51,0;63,0;11,293478260869565;3,5;63,16723095661113;0,4533918455597861;3,0;11,0;17,0;33,0;25,23913043478261;14,0
farashi p-value cutoff;SVM;autoencode;100;24,0;25,0;76,53731343283583;0,6916666666666665;13,0;24,0;25,0;25,0;1,8;1,0;66,6268656716418;0,525;9,0;24,0;25,0;25,0;2,12;2,0
farashi p-value cutoff;SVM;autoencode;500;60,0;62,0;85,62348668280872;0,7653544901389359;28,0;41,0;49,0;59,0;3,596774193548387;2,0;69,25330000781067;0,5805666316572522;14,0;28,0;36,0;46,0;7,596774193548387;4,0
farashi p-value cutoff;SVM;autoencode;1000;79,0;83,0;87,34153627560023;0,776232125195958;29,0;48,0;59,0;75,0;5,698795180722891;2,0;69,60262509681063;0,5546446640303464;9,0;23,0;35,0;54,0;14,566265060240964;7,0
farashi p-value cutoff;SVM;autoencode;2000;88,0;92,0;87,56592694400679;0,7897502590251331;34,0;50,0;58,0;70,0;8,33695652173913;2,0;68,44711318203659;0,5496859323890921;5,0;15,0;21,0;40,0;21,66304347826087;11,0
farashi p-value cutoff;SVM;combi;100;24,0;25,0;66,74626865671642;0,6020833333333333;11,0;21,0;24,0;25,0;2,24;2,0;57,37313432835821;0,4277777777777778;5,0;21,0;23,0;25,0;2,6;2,0
farashi p-value cutoff;SVM;combi;500;60,0;62,0;86,29715691634775;0,7735440314426277;26,0;43,0;52,0;58,0;3,370967741935484;2,0;66,10071858158244;0,5258740121747818;13,0;22,0;35,0;45,0;8,419354838709678;4,0
farashi p-value cutoff;SVM;combi;1000;79,0;83,0;88,85993466373954;0,7981675032337661;33,0;50,0;61,0;77,0;4,855421686746988;2,0;66,96471725471243;0,5235874561914557;10,0;17,0;31,0;52,0;15,759036144578314;8,0
farashi p-value cutoff;SVM;combi;2000;88,0;92,0;88,04752885700557;0,8022600342240963;33,0;50,0;56,0;73,0;7,586956521739131;2,5;67,16991831763379;0,5468690691848695;3,0;11,0;19,0;46,0;22,01086956521739;10,5
farashi p-value cutoff;DT;normal;100;24,0;25,0;68,8955223880597;0,6673611111111111;11,0;22,0;25,0;25,0;2,08;2,0;72,71641791044776;0,7388888888888889;13,0;21,0;24,0;25,0;2,0;1,0
farashi p-value cutoff;DT;normal;500;60,0;62,0;83,50972428337109;0,7248495263082793;22,0;39,0;52,0;58,0;4,080645161290323;2,0;72,09540732640787;0,5714484822353535;9,0;34,0;43,0;48,0;7,016129032258065;3,0
farashi p-value cutoff;DT;normal;1000;79,0;83,0;83,79462751926022;0,6955802862732064;26,0;44,0;53,0;68,0;6,9879518072289155;3,0;77,5917590128518;0,6726490038523909;15,0;34,0;45,0;58,0;9,168674698795181;4,0
farashi p-value cutoff;DT;normal;2000;88,0;92,0;84,12585341870313;0,744182350812989;29,0;48,0;54,0;69,0;10,782608695652174;3,0;78,58938687942073;0,7316139256510265;10,0;25,0;38,0;57,0;12,48913043478261;7,0
farashi p-value cutoff;DT;autoencode;100;24,0;25,0;61,43283582089553;0,5631944444444444;11,0;20,0;22,0;25,0;2,64;2,0;75,97014925373135;0,7576388888888888;14,0;22,0;24,0;25,0;1,88;1,0
farashi p-value cutoff;DT;autoencode;500;60,0;62,0;80,68909630555339;0,6558826654932637;20,0;37,0;49,0;55,0;4,661290322580645;3,0;72,21061469967977;0,6083018747203444;13,0;32,0;44,0;49,0;7,064516129032258;3,0
farashi p-value cutoff;DT;autoencode;1000;79,0;83,0;85,640871848923;0,7123488025670391;24,0;46,0;58,0;72,0;6,0602409638554215;3,0;75,52132163259128;0,6668632842904155;10,0;30,0;43,0;56,0;10,108433734939759;5,0
farashi p-value cutoff;DT;autoencode;2000;88,0;92,0;85,24228151922496;0,7482063975293329;28,0;47,0;56,0;71,0;9,891304347826088;3,0;77,86684433419371;0,7298496025491119;10,0;25,0;38,0;55,0;12,956521739130435;8,0
farashi p-value cutoff;DT;combi;100;24,0;25,0;65,67164179104478;0,6083333333333334;12,0;20,0;22,0;25,0;2,44;2,0;80,14925373134328;0,7909722222222223;16,0;22,0;25,0;25,0;1,72;1,0
farashi p-value cutoff;DT;combi;500;60,0;62,0;81,08451144263064;0,6659494199924895;19,0;37,0;50,0;56,0;4,564516129032258;2,5;69,92404124033429;0,5762002253537581;13,0;29,0;41,0;48,0;7,596774193548387;4,0
farashi p-value cutoff;DT;combi;1000;79,0;83,0;84,92811264390573;0,7102019726037537;26,0;45,0;55,0;70,0;6,349397590361446;3,0;74,85340103769354;0,6672876361167843;10,0;30,0;42,0;54,0;10,506024096385541;5,0
farashi p-value cutoff;DT;combi;2000;88,0;92,0;84,358972210117;0,7410044500445359;28,0;47,0;55,0;70,0;10,652173913043478;3,0;77,8781580682288;0,7301403280756914;11,0;29,0;39,0;53,0;13,08695652173913;7,0
farashi p-value cutoff;KNN;normal;100;24,0;25,0;76,08955223880596;0,7465277777777777;15,0;22,0;24,0;25,0;1,96;1,0;78,74626865671642;0,8249999999999998;14,0;23,0;25,0;25,0;1,72;1,0
farashi p-value cutoff;KNN;normal;500;60,0;62,0;71,70487385768959;0,5395060286397535;14,0;28,0;42,0;49,0;6,887096774193548;4,0;75,36417245957978;0,6545851534948851;21,0;38,0;46,0;49,0;6,548387096774194;3,0
farashi p-value cutoff;KNN;normal;1000;79,0;83,0;75,93593319629412;0,5799901924932434;19,0;35,0;45,0;59,0;11,060240963855422;5,0;78,43845172861577;0,6997309350193075;21,0;40,0;49,0;58,0;9,108433734939759;4,0
farashi p-value cutoff;KNN;normal;2000;88,0;92,0;66,90928340764081;0,49670098530327333;7,0;15,0;27,0;39,0;22,554347826086957;12,0;81,45651056507214;0,7649938781979512;21,0;41,0;49,0;58,0;10,956521739130435;5,0
farashi p-value cutoff;KNN;autoencode;100;24,0;25,0;72,71641791044776;0,6736111111111112;13,0;22,0;25,0;25,0;1,96;1,0;74,50746268656717;0,6375000000000001;10,0;23,0;25,0;25,0;1,84;2,0
farashi p-value cutoff;KNN;autoencode;500;60,0;62,0;72,55818948683903;0,5373699994922302;15,0;27,0;42,0;50,0;6,612903225806452;4,0;76,46059517300631;0,6665819067416384;20,0;39,0;47,0;50,0;6,274193548387097;3,0
farashi p-value cutoff;KNN;autoencode;1000;79,0;83,0;69,70860726618412;0,500714751499815;12,0;23,0;35,0;55,0;14,156626506024097;7,0;78,5691824814968;0,7020049554466806;20,0;41,0;49,0;58,0;9,060240963855422;4,0
farashi p-value cutoff;KNN;autoencode;2000;88,0;92,0;65,0508978355849;0,47663037303071754;5,0;12,0;24,0;37,0;24,043478260869566;13,5;81,48109349334585;0,7654147536188265;21,0;41,0;49,0;58,0;10,945652173913043;5,0
farashi p-value cutoff;KNN;combi;100;24,0;25,0;71,28358208955223;0,6076388888888888;12,0;21,0;24,0;25,0;2,12;2,0;79,88059701492539;0,7798611111111112;14,0;23,0;25,0;25,0;1,68;1,0
farashi p-value cutoff;KNN;combi;500;60,0;62,0;76,34441146606264;0,6055819651287647;22,0;34,0;44,0;51,0;5,919354838709677;3,0;73,87916894477857;0,6414158079761391;18,0;36,0;44,0;48,0;6,82258064516129;3,0
farashi p-value cutoff;KNN;combi;1000;79,0;83,0;70,72067875173968;0,5068586950318975;11,0;23,0;36,0;55,0;13,421686746987952;7,0;77,75801126206129;0,6904606641639804;18,0;38,0;48,0;58,0;9,373493975903614;4,0
farashi p-value cutoff;KNN;combi;2000;88,0;92,0;65,68698110466741;0,4815804953721443;5,0;12,0;26,0;39,0;23,717391304347824;12,5;81,4629356485982;0,7652590873672698;21,0;41,0;49,0;58,0;10,956521739130435;5,0
farashi p-value cutoff;RF;normal;100;24,0;25,0;74,20895522388061;0,6687500000000001;11,0;23,0;25,0;25,0;1,88;2,0;57,64179104477611;0,4472222222222222;6,0;22,0;25,0;25,0;2,44;3,0
farashi p-value cutoff;RF;normal;500;60,0;62,0;80,9566117316254;0,68878291599526;23,0;35,0;46,0;55,0;4,532258064516129;2,5;66,9901585565883;0,48047803373093034;4,0;23,0;32,0;46,0;7,532258064516129;5,0
farashi p-value cutoff;RF;normal;1000;79,0;83,0;82,02495821856785;0,6987285411632729;26,0;42,0;50,0;67,0;8,216867469879517;3,0;68,6045292819417;0,5063333251028126;6,0;15,0;30,0;53,0;13,819277108433734;8,0
farashi p-value cutoff;RF;normal;2000;88,0;92,0;82,19567452202965;0,7321883587737011;33,0;44,0;52,0;65,0;12,41304347826087;4,5;70,17168940587531;0,5671355186872339;4,0;10,0;19,0;50,0;19,565217391304348;9,5
farashi p-value cutoff;RF;autoencode;100;24,0;25,0;64,6268656716418;0,5743055555555555;9,0;22,0;24,0;25,0;2,32;2,0;60,537313432835816;0,5361111111111111;9,0;19,0;24,0;25,0;2,48;2,0
farashi p-value cutoff;RF;autoencode;500;60,0;62,0;82,75501835507303;0,6939297673416348;21,0;39,0;48,0;56,0;4,064516129032258;2,0;64,88518316019682;0,4743219926643867;11,0;22,0;32,0;43,0;8,435483870967742;5,0
farashi p-value cutoff;RF;autoencode;1000;79,0;83,0;84,10995358912693;0,7332599410213331;29,0;46,0;51,0;71,0;6,9397590361445785;2,0;66,1506344372172;0,5058160859030562;8,0;15,0;31,0;47,0;15,44578313253012;9,0
farashi p-value cutoff;RF;autoencode;2000;88,0;92,0;83,64844177756919;0,7563836127887817;31,0;46,0;55,0;66,0;10,826086956521738;3,5;62,71202775636083;0,4987498236533551;6,0;9,0;13,0;33,0;25,23913043478261;15,5
farashi p-value cutoff;RF;combi;100;24,0;25,0;61,373134328358205;0,5548611111111111;9,0;19,0;24,0;25,0;2,44;2,0;59,40298507462687;0,5027777777777779;6,0;20,0;23,0;25,0;2,48;2,0
farashi p-value cutoff;RF;combi;500;60,0;62,0;83,33007888776068;0,7012764607143039;22,0;39,0;47,0;57,0;3,903225806451613;2,0;63,79266578145747;0,4600521479450191;7,0;23,0;30,0;44,0;8,741935483870968;6,0
farashi p-value cutoff;RF;combi;1000;79,0;83,0;84,33764055739633;0,731911399600821;30,0;46,0;56,0;67,0;6,819277108433735;2,0;65,49698067281209;0,4991276300149422;9,0;16,0;27,0;47,0;16,048192771084338;9,0
farashi p-value cutoff;RF;combi;2000;88,0;92,0;85,05330025812074;0,7756281350835558;32,0;48,0;55,0;68,0;10,16304347826087;2,5;63,91184226699295;0,5247090853061004;6,0;11,0;17,0;34,0;24,47826086956522;14,5
