refset;algorithm;variation;binary;expression;bp distance;Recall snps;Recall genes;ROC-AUC overall (lso);ROC-AUC - mean per snpl (lso);Hits@1(lso);Hits@3(lso);Hits@5(lso);Hits@10(lso);Mean rank (lso);Median rank (lso);ROC-AUC overall (lco);ROC-AUC - mean per snpl (lco);Hits@1(lco);Hits@3(lco);Hits@5(lco);Hits@10(lco);Mean rank (lco);Median rank (lco)
farashi p-value cutoff;LR;incoming;binary;diff expression;100;20,0;21,0;65,84062196307094;0,5733333333333334;10,0;17,0;19,0;21,0;2,3333333333333335;2,0;83,18756073858114;0,8479545454545455;13,0;20,0;21,0;21,0;1,5238095238095237;1,0
farashi p-value cutoff;LR;incoming;binary;diff expression;500;54,0;56,0;81,46411777877294;0,6790815972346186;21,0;34,0;46,0;52,0;4,107142857142857;2,0;76,83469547693686;0,6409235993475123;15,0;36,0;43,0;48,0;5,357142857142857;2,0
farashi p-value cutoff;LR;incoming;binary;diff expression;1000;73,0;76,0;79,76217367452966;0,6643070906896736;27,0;37,0;48,0;59,0;7,842105263157895;4,0;80,53946561683178;0,7080539085905931;17,0;39,0;50,0;60,0;6,868421052631579;3,0
farashi p-value cutoff;LR;incoming;binary;diff expression;2000;82,0;85,0;78,03167420814479;0,6644748353793583;28,0;39,0;43,0;54,0;12,788235294117648;5,0;80,38629819378482;0,7515099111038934;18,0;37,0;45,0;55,0;10,035294117647059;5,0
farashi p-value cutoff;LR;outgoing;normal;diff expression;100;22,0;23,0;56,40732265446224;0,46085858585858586;7,0;19,0;22,0;23,0;2,4782608695652173;2,0;82,11289092295956;0,8103535353535354;13,0;23,0;23,0;23,0;1,5217391304347827;1,0
farashi p-value cutoff;LR;outgoing;normal;diff expression;500;57,0;59,0;74,25537714342353;0,5777737629689517;13,0;26,0;42,0;50,0;5,186440677966102;4,0;74,64937060164536;0,6515905672072781;17,0;39,0;44,0;48,0;5,864406779661017;3,0
farashi p-value cutoff;LR;outgoing;normal;diff expression;1000;75,0;79,0;74,15969288710839;0,6034433576590348;13,0;28,0;41,0;57,0;9,79746835443038;5,0;78,36395495095935;0,7062579279310814;19,0;41,0;47,0;59,0;8,164556962025317;3,0
farashi p-value cutoff;LR;outgoing;normal;diff expression;2000;82,0;86,0;67,56914820421082;0,5520528270236006;10,0;18,0;24,0;41,0;18,569767441860463;11,0;82,9972188624858;0,7830474225141945;18,0;42,0;49,0;60,0;9,0;4,0
farashi p-value cutoff;LR;outgoing;binary;diff expression;100;22,0;23,0;57,322654462242554;0,5290404040404041;9,0;18,0;22,0;23,0;2,4782608695652173;2,0;82,41800152555301;0,8457070707070709;15,0;22,0;23,0;23,0;1,565217391304348;1,0
farashi p-value cutoff;LR;outgoing;binary;diff expression;500;57,0;59,0;82,69526216671623;0,695896910298355;23,0;38,0;49,0;54,0;3,7457627118644066;2,0;73,75359302210329;0,6207274407301167;16,0;36,0;44,0;47,0;6,0;3,0
farashi p-value cutoff;LR;outgoing;binary;diff expression;1000;75,0;79,0;81,61248809428598;0,6802351600918097;20,0;42,0;52,0;63,0;7,037974683544304;3,0;78,38758461236449;0,7001129984098903;16,0;44,0;48,0;59,0;8,177215189873417;3,0
farashi p-value cutoff;LR;outgoing;binary;diff expression;2000;82,0;86,0;80,74243335047402;0,6967046381857053;22,0;38,0;45,0;61,0;11,220930232558139;5,0;81,24959260680944;0,7655986718554584;12,0;39,0;47,0;57,0;9,872093023255815;4,0
farashi p-value cutoff;SVM;combo;normal;diff expression;100;24,0;25,0;74,17910447761193;0,704861111111111;14,0;21,0;24,0;25,0;2,0;1,0;68,53731343283582;0,6597222222222222;10,0;21,0;25,0;25,0;2,12;2,0
farashi p-value cutoff;SVM;combo;normal;diff expression;500;60,0;62,0;82,58806529719598;0,7603391899957365;24,0;39,0;49,0;55,0;4,290322580645161;2,0;70,6211434819964;0,5650781688339261;9,0;31,0;39,0;46,0;7,564516129032258;3,5
farashi p-value cutoff;SVM;combo;normal;diff expression;1000;79,0;83,0;77,47558625026932;0,6453157452132546;18,0;32,0;41,0;60,0;9,626506024096386;6,0;68,28338001595556;0,4950093753558736;6,0;24,0;34,0;54,0;15,25301204819277;6,0
farashi p-value cutoff;SVM;combo;normal;diff expression;2000;88,0;92,0;77,21874895243202;0,6627811974358818;20,0;31,0;35,0;53,0;14,152173913043478;8,5;62,68702580090063;0,42461270624812586;3,0;8,0;18,0;33,0;26,369565217391305;14,0
farashi p-value cutoff;SVM;combo;binary;diff expression;100;24,0;25,0;64,92537313432835;0,6395833333333333;11,0;19,0;25,0;25,0;2,28;2,0;63,70149253731343;0,6201388888888889;11,0;19,0;23,0;25,0;2,4;2,0
farashi p-value cutoff;SVM;combo;binary;diff expression;500;60,0;62,0;84,32593923299227;0,7392574567472525;25,0;38,0;50,0;57,0;3,6774193548387095;2,0;68,33554635632274;0,5652263059818474;13,0;24,0;36,0;50,0;8,096774193548388;4,5
farashi p-value cutoff;SVM;combo;binary;diff expression;1000;79,0;83,0;84,02493492578336;0,7490555815200299;27,0;50,0;56,0;70,0;7,144578313253012;2,0;68,64791209303138;0,5370245588472874;6,0;22,0;36,0;56,0;14,963855421686747;7,0
farashi p-value cutoff;SVM;combo;binary;diff expression;2000;88,0;92,0;82,59179488898573;0,7480825798336318;27,0;47,0;53,0;65,0;11,119565217391305;3,0;60,51702367782955;0,41970076306641535;5,0;12,0;18,0;33,0;27,695652173913043;18,0
farashi p-value cutoff;SVM;incoming;normal;diff expression;100;20,0;21,0;74,48979591836735;0,7346969696969696;12,0;18,0;20,0;21,0;1,9523809523809523;1,0;74,29543245869776;0,7309090909090908;12,0;19,0;20,0;21,0;1,9047619047619047;1,0
farashi p-value cutoff;SVM;incoming;normal;diff expression;500;54,0;56,0;80,46909986565159;0,665174447240724;16,0;32,0;46,0;52,0;4,089285714285714;2,5;64,541815942678;0,5104656413067084;8,0;20,0;31,0;43,0;7,714285714285714;5,0
farashi p-value cutoff;SVM;incoming;normal;diff expression;1000;73,0;76,0;79,2623995611346;0,6536498610623419;18,0;32,0;44,0;62,0;7,342105263157895;5,0;67,60544064022717;0,4897102440151798;7,0;17,0;22,0;51,0;11,894736842105264;7,0
farashi p-value cutoff;SVM;incoming;normal;diff expression;2000;82,0;85,0;78,12909016117572;0,6668769491554332;20,0;31,0;40,0;57,0;11,882352941176471;7,0;63,362626678134696;0,45199610638014504;3,0;8,0;16,0;38,0;21,341176470588234;13,0
farashi p-value cutoff;SVM;incoming;binary;diff expression;100;20,0;21,0;74,39261418853256;0,7041666666666666;12,0;17,0;21,0;21,0;1,9047619047619047;1,0;78,81438289601554;0,7791666666666666;14,0;18,0;21,0;21,0;1,7619047619047619;1,0
farashi p-value cutoff;SVM;incoming;binary;diff expression;500;54,0;56,0;84,51774518584864;0,747370295396611;21,0;37,0;47,0;54,0;3,3392857142857144;2,0;70,2684169278997;0,563465363782128;12,0;26,0;37,0;45,0;6,5;4,0
farashi p-value cutoff;SVM;incoming;binary;diff expression;1000;73,0;76,0;84,57880215560361;0,7190192086320298;26,0;45,0;53,0;66,0;5,618421052631579;2,0;69,85301235922424;0,5090064323741655;10,0;16,0;31,0;56,0;11,210526315789474;7,0
farashi p-value cutoff;SVM;incoming;binary;diff expression;2000;82,0;85,0;83,88766313900004;0,7695552049876793;28,0;47,0;55,0;63,0;9,070588235294117;3,0;65,85654986724505;0,5091071488146974;2,0;12,0;18,0;41,0;19,67058823529412;11,0
farashi p-value cutoff;SVM;outgoing;normal;diff expression;100;22,0;23,0;69,22196796338672;0,6858585858585858;12,0;18,0;23,0;23,0;2,0434782608695654;1,0;59,22959572845156;0,5154040404040404;9,0;19,0;23,0;23,0;2,347826086956522;2,0
farashi p-value cutoff;SVM;outgoing;normal;diff expression;500;57,0;59,0;79,76509069283378;0,6935324357313085;19,0;40,0;45,0;55,0;4,322033898305085;2,0;71,75760729507384;0,5923635869344314;11,0;35,0;42,0;49,0;6,423728813559322;3,0
farashi p-value cutoff;SVM;outgoing;normal;diff expression;1000;75,0;79,0;78,15855866336095;0,6261739288213568;16,0;29,0;46,0;61,0;8,151898734177216;5,0;69,51664618762679;0,5028115801109958;8,0;21,0;40,0;53,0;12,518987341772151;5,0
farashi p-value cutoff;SVM;outgoing;normal;diff expression;2000;82,0;86,0;79,50504443301732;0,6787590858424578;17,0;30,0;37,0;59,0;11,279069767441861;7,0;65,51805928747837;0,5038635589499534;6,0;12,0;17,0;40,0;21,27906976744186;11,0
farashi p-value cutoff;SVM;outgoing;binary;diff expression;100;22,0;23,0;64,07322654462241;0,5896464646464646;10,0;18,0;22,0;23,0;2,3043478260869565;2,0;64,91228070175438;0,6146464646464647;11,0;18,0;22,0;23,0;2,260869565217391;2,0
farashi p-value cutoff;SVM;outgoing;binary;diff expression;500;57,0;59,0;83,87972048765982;0,7576454208016861;25,0;42,0;50,0;53,0;3,6610169491525424;2,0;64,45262166716226;0,5014208796203659;10,0;26,0;37,0;40,0;8,084745762711865;4,0
farashi p-value cutoff;SVM;outgoing;binary;diff expression;1000;75,0;79,0;83,56975112513541;0,7374740381197878;25,0;45,0;55,0;63,0;6,2405063291139244;2,0;63,02248816699263;0,4407810834580831;5,0;20,0;34,0;46,0;15,734177215189874;9,0
farashi p-value cutoff;SVM;outgoing;binary;diff expression;2000;82,0;86,0;83,21992713999117;0,7505205278436199;26,0;45,0;53,0;61,0;9,476744186046512;3,0;59,79825889203536;0,38758412174432044;3,0;7,0;18,0;32,0;25,27906976744186;15,0
farashi p-value cutoff;DT;combo;normal;diff expression;100;24,0;25,0;64,11940298507463;0,6180555555555555;11,0;19,0;23,0;25,0;2,44;2,0;77,044776119403;0,7416666666666667;14,0;23,0;24,0;25,0;1,92;1,0
farashi p-value cutoff;DT;combo;normal;diff expression;500;60,0;62,0;84,47922361946418;0,722346508912112;23,0;37,0;51,0;59,0;3,693548387096774;2,0;74,48351948762009;0,6312159299444778;20,0;35,0;41,0;51,0;6,612903225806452;3,0
farashi p-value cutoff;DT;combo;normal;diff expression;1000;79,0;83,0;84,1737175866346;0,7101764062118432;25,0;43,0;54,0;68,0;6,445783132530121;3,0;75,72396885754716;0,6512840736501829;12,0;29,0;44,0;56,0;10,072289156626505;5,0
farashi p-value cutoff;DT;combo;normal;diff expression;2000;88,0;92,0;85,86230207949225;0,7634261374695533;29,0;46,0;52,0;72,0;8,902173913043478;3,5;78,08850971584368;0,7317654217756043;11,0;24,0;37,0;54,0;12,76086956521739;8,0
farashi p-value cutoff;DT;combo;binary;diff expression;100;24,0;25,0;64,35820895522387;0,5868055555555556;10,0;22,0;23,0;25,0;2,4;2,0;73,28358208955224;0,7715277777777777;14,0;20,0;24,0;25,0;2,0;1,0
farashi p-value cutoff;DT;combo;binary;diff expression;500;60,0;62,0;84,07795048035617;0,7359288271030963;23,0;37,0;49,0;59,0;3,7903225806451615;2,0;74,38686245411232;0,6855742934835345;20,0;33,0;43,0;49,0;6,612903225806452;3,0
farashi p-value cutoff;DT;combo;binary;diff expression;1000;79,0;83,0;86,3038427271192;0,7441644337795431;29,0;47,0;60,0;71,0;5,746987951807229;2,0;76,4530330116988;0,6737266913131714;17,0;36,0;42,0;56,0;9,80722891566265;5,0
farashi p-value cutoff;DT;combo;binary;diff expression;2000;88,0;92,0;86,04946755612171;0,7637058150666629;30,0;49,0;54,0;72,0;8,804347826086957;2,5;78,80337009598516;0,7243080365974058;7,0;26,0;36,0;59,0;12,369565217391305;7,0
farashi p-value cutoff;DT;incoming;normal;diff expression;100;20,0;21,0;66,81243926141885;0,6606060606060605;11,0;16,0;19,0;21,0;2,3333333333333335;1,0;74,00388726919338;0,7375757575757576;12,0;19,0;21,0;21,0;1,8571428571428572;1,0
farashi p-value cutoff;DT;incoming;normal;diff expression;500;54,0;56,0;84,11050156739812;0,7321288243559197;25,0;36,0;49,0;53,0;3,5535714285714284;2,0;70,67286162113749;0,6019644910779753;10,0;31,0;39,0;45,0;6,714285714285714;3,0
farashi p-value cutoff;DT;incoming;normal;diff expression;1000;73,0;76,0;84,75426764335732;0,7360554318665483;29,0;47,0;53,0;63,0;5,644736842105263;2,0;75,59456581367581;0,6481623194135295;13,0;31,0;41,0;55,0;8,526315789473685;5,0
farashi p-value cutoff;DT;incoming;normal;diff expression;2000;82,0;85,0;85,15014397367338;0,7614930387590743;31,0;48,0;54,0;66,0;8,341176470588236;2,0;80,21652144646797;0,7383273260245499;8,0;28,0;40,0;60,0;10,105882352941176;6,0
farashi p-value cutoff;DT;incoming;binary;diff expression;100;20,0;21,0;74,24684159378036;0,6937878787878786;11,0;19,0;21,0;21,0;1,8571428571428572;1,0;79,59183673469387;0,8059090909090909;12,0;21,0;21,0;21,0;1,619047619047619;1,0
farashi p-value cutoff;DT;incoming;binary;diff expression;500;54,0;56,0;82,85098522167488;0,7123809444472212;23,0;35,0;47,0;53,0;3,732142857142857;2,0;71,32920958351995;0,5779204168755191;8,0;29,0;39,0;48,0;6,214285714285714;3,0
farashi p-value cutoff;DT;incoming;binary;diff expression;1000;73,0;76,0;83,55585853044629;0,7063233674456811;25,0;44,0;51,0;63,0;5,934210526315789;2,0;75,66555874665204;0,6606336383508028;14,0;26,0;40,0;57,0;8,473684210526315;5,0
farashi p-value cutoff;DT;incoming;binary;diff expression;2000;82,0;85,0;84,41886990015331;0,7466793621837241;29,0;46,0;50,0;65,0;8,647058823529411;2,0;78,02625182304327;0,7324689491142232;14,0;28,0;36,0;55,0;11,176470588235293;7,0
farashi p-value cutoff;DT;outgoing;normal;diff expression;100;22,0;23,0;61,51792524790236;0,6234848484848485;11,0;18,0;23,0;23,0;2,3043478260869565;2,0;77,80320366132723;0,7537878787878789;13,0;21,0;22,0;23,0;1,7826086956521738;1,0
farashi p-value cutoff;DT;outgoing;normal;diff expression;500;57,0;59,0;83,28253543463178;0,6969178952800156;21,0;35,0;51,0;56,0;3,4915254237288136;2,0;74,34706115571414;0,6035919867279823;11,0;33,0;42,0;50,0;5,440677966101695;3,0
farashi p-value cutoff;DT;outgoing;normal;diff expression;1000;75,0;79,0;85,47757363366027;0,7186518772887692;25,0;44,0;56,0;69,0;5,253164556962025;3,0;79,29678127658337;0,6910788840442782;12,0;30,0;48,0;64,0;7,468354430379747;4,0
farashi p-value cutoff;DT;outgoing;normal;diff expression;2000;82,0;86,0;85,45551990613662;0,7510361812686498;28,0;46,0;51,0;68,0;8,279069767441861;3,0;77,99732750066994;0,7311446433701634;5,0;25,0;38,0;55,0;11,476744186046512;7,0
farashi p-value cutoff;DT;outgoing;binary;diff expression;100;22,0;23,0;71,28146453089245;0,6803030303030303;13,0;20,0;23,0;23,0;1,9565217391304348;1,0;88,97787948131197;0,8772727272727273;17,0;22,0;23,0;23,0;1,3478260869565217;1,0
farashi p-value cutoff;DT;outgoing;binary;diff expression;500;57,0;59,0;82,61348993953811;0,6852985565520706;20,0;35,0;50,0;55,0;3,6440677966101696;2,0;71,14927148379424;0,598607061080669;13,0;34,0;39,0;47,0;6,372881355932203;3,0
farashi p-value cutoff;DT;outgoing;binary;diff expression;1000;75,0;79,0;84,39678927431491;0,7124466196993775;25,0;44,0;55,0;66,0;5,734177215189874;3,0;75,77959705974305;0,6748626813892439;12,0;27,0;40,0;61,0;8,848101265822784;5,0
farashi p-value cutoff;DT;outgoing;binary;diff expression;2000;82,0;86,0;84,44735755723421;0,7328419584590685;27,0;41,0;50,0;67,0;8,80232558139535;4,0;77,92055651720466;0,7300943245609934;7,0;26,0;35,0;54,0;11,476744186046512;7,0
farashi p-value cutoff;KNN1;combo;normal;diff expression;100;24,0;25,0;70,77611940298507;0,6006944444444445;13,0;22,0;23,0;25,0;2,16;1,0;81,70149253731343;0,8458333333333333;16,0;23,0;24,0;25,0;1,68;1,0
farashi p-value cutoff;KNN1;combo;normal;diff expression;500;60,0;62,0;85,8978364445833;0,752016142397535;25,0;39,0;53,0;59,0;3,4193548387096775;2,0;76,36491447317036;0,6768379971228801;19,0;39,0;46,0;51,0;6,17741935483871;3,0
farashi p-value cutoff;KNN1;combo;normal;diff expression;1000;79,0;83,0;85,2419829147426;0,7284515382527981;26,0;45,0;59,0;68,0;6,120481927710843;3,0;77,50382875144852;0,6905697481358367;17,0;37,0;44,0;59,0;9,409638554216867;5,0
farashi p-value cutoff;KNN1;combo;normal;diff expression;2000;88,0;92,0;85,17495781792988;0,7615142875526683;28,0;49,0;52,0;70,0;9,347826086956522;3,0;79,5291251829752;0,7471775236465892;11,0;32,0;42,0;57,0;11,945652173913043;7,0
farashi p-value cutoff;KNN1;combo;binary;diff expression;100;24,0;25,0;68,08955223880598;0,6354166666666666;13,0;20,0;23,0;25,0;2,28;1,0;87,5223880597015;0,8944444444444445;16,0;25,0;25,0;25,0;1,4;1,0
farashi p-value cutoff;KNN1;combo;binary;diff expression;500;60,0;62,0;84,44895727563852;0,7130730314149504;25,0;37,0;51,0;58,0;3,7580645161290325;2,0;74,8418339451691;0,6351386109550663;13,0;34,0;44,0;52,0;6,290322580645161;3,0
farashi p-value cutoff;KNN1;combo;binary;diff expression;1000;79,0;83,0;84,91501045263703;0,7241883901326133;26,0;44,0;57,0;67,0;6,192771084337349;2,0;78,38284020567528;0,7002818259865979;16,0;38,0;46,0;60,0;9,036144578313253;4,0
farashi p-value cutoff;KNN1;combo;binary;diff expression;2000;88,0;92,0;85,42860894148146;0,7630091227457515;29,0;48,0;54,0;71,0;9,23913043478261;2,5;79,40146156682646;0,743022439551524;11,0;29,0;39,0;56,0;12,021739130434783;7,0
farashi p-value cutoff;KNN1;incoming;normal;diff expression;100;20,0;21,0;65,3061224489796;0,6106060606060606;11,0;17,0;18,0;21,0;2,4285714285714284;1,0;74,19825072886297;0,7739393939393939;13,0;19,0;20,0;21,0;1,9523809523809523;1,0
farashi p-value cutoff;KNN1;incoming;normal;diff expression;500;54,0;56,0;84,02373488580385;0,7346319958649393;21,0;35,0;48,0;54,0;3,392857142857143;2,0;71,56571876399464;0,6176421140289899;15,0;32,0;38,0;46,0;6,535714285714286;3,0
farashi p-value cutoff;KNN1;incoming;normal;diff expression;1000;73,0;76,0;84,44044661008745;0,7251569287747753;26,0;44,0;54,0;64,0;5,684210526315789;2,0;76,40009358159347;0,6760174765876231;14,0;34,0;41,0;57,0;8,328947368421053;5,0
farashi p-value cutoff;KNN1;incoming;normal;diff expression;2000;82,0;85,0;83,99554990464082;0,7426804545849696;30,0;46,0;51,0;64,0;8,941176470588236;2,0;78,27792528327288;0,7273515053679405;12,0;26,0;37,0;54,0;10,976470588235294;6,0
farashi p-value cutoff;KNN1;incoming;binary;diff expression;100;20,0;21,0;67,97862001943635;0,6354545454545455;10,0;18,0;19,0;21,0;2,238095238095238;2,0;80,07774538386782;0,817121212121212;12,0;20,0;21,0;21,0;1,619047619047619;1,0
farashi p-value cutoff;KNN1;incoming;binary;diff expression;500;54,0;56,0;83,20364979847739;0,7210795170103163;23,0;33,0;48,0;53,0;3,6607142857142856;2,0;72,16748768472907;0,601975229034196;11,0;28,0;42,0;47,0;6,107142857142857;3,5
farashi p-value cutoff;KNN1;incoming;binary;diff expression;1000;73,0;76,0;84,08346510051953;0,7174215026504273;28,0;45,0;51,0;63,0;5,7894736842105265;2,0;75,03832004904967;0,6546484257924645;12,0;30,0;43,0;53,0;8,802631578947368;5,0
farashi p-value cutoff;KNN1;incoming;binary;diff expression;2000;82,0;85,0;85,38218466025953;0,7624680114650919;31,0;49,0;54,0;66,0;8,211764705882352;2,0;78,35122097154182;0,7305861535693948;14,0;29,0;39,0;54,0;11,023529411764706;6,0
farashi p-value cutoff;KNN1;outgoing;normal;diff expression;100;22,0;23,0;71,28146453089245;0,6790404040404041;13,0;20,0;23,0;23,0;1,9565217391304348;1,0;80,81617086193745;0,8229797979797979;14,0;22,0;23,0;23,0;1,608695652173913;1,0
farashi p-value cutoff;KNN1;outgoing;normal;diff expression;500;57,0;59,0;83,52785211616613;0,7046083852256791;23,0;37,0;51,0;55,0;3,542372881355932;2,0;71,29051442164733;0,6077843967595679;14,0;33,0;41,0;47,0;6,389830508474576;3,0
farashi p-value cutoff;KNN1;outgoing;normal;diff expression;1000;75,0;79,0;83,37344316884665;0,7086829118586054;26,0;44,0;55,0;64,0;6,227848101265823;3,0;75,51312718574368;0,6774218812972692;14,0;33,0;41,0;55,0;9,063291139240507;5,0
farashi p-value cutoff;KNN1;outgoing;normal;diff expression;2000;82,0;86,0;84,85728563875632;0,7538849577706805;28,0;47,0;53,0;66,0;8,686046511627907;2,0;79,32886951105574;0,7511461922684551;12,0;33,0;37,0;55,0;10,837209302325581;6,0
farashi p-value cutoff;KNN1;outgoing;binary;diff expression;100;22,0;23,0;65,02669717772692;0,6426767676767677;12,0;19,0;22,0;23,0;2,217391304347826;1,0;83,71472158657514;0,8558080808080809;14,0;23,0;23,0;23,0;1,4782608695652173;1,0
farashi p-value cutoff;KNN1;outgoing;binary;diff expression;500;57,0;59,0;83,1140350877193;0,6985185993574998;21,0;36,0;52,0;55,0;3,559322033898305;2,0;70,50376647834274;0,5792302654974872;14,0;30,0;40,0;47,0;6,5423728813559325;3,0
farashi p-value cutoff;KNN1;outgoing;binary;diff expression;1000;75,0;79,0;84,31572135903271;0,7179435268857489;25,0;45,0;55,0;66,0;5,8354430379746836;2,0;75,15359279913334;0,6703954786813472;10,0;30,0;44,0;56,0;9,291139240506329;5,0
farashi p-value cutoff;KNN1;outgoing;binary;diff expression;2000;82,0;86,0;84,91323430359303;0,7528648979036452;30,0;47,0;53,0;65,0;8,627906976744185;2,0;79,45887320475401;0,7377764399016085;6,0;30,0;39,0;56,0;10,744186046511627;6,0
farashi p-value cutoff;KNN3;combo;normal;diff expression;100;24,0;25,0;67,25373134328359;0,576388888888889;12,0;21,0;24,0;25,0;2,24;2,0;76,77611940298506;0,7847222222222223;15,0;21,0;24,0;25,0;2,0;1,0
farashi p-value cutoff;KNN3;combo;normal;diff expression;500;60,0;62,0;83,8885417480278;0,7323674753146961;20,0;36,0;48,0;61,0;3,693548387096774;2,0;72,06221198156682;0,6083465789794682;16,0;32,0;42,0;47,0;7,193548387096774;3,0
farashi p-value cutoff;KNN3;combo;normal;diff expression;1000;79,0;83,0;83,14097375485508;0,7074975530184808;23,0;35,0;50,0;68,0;6,626506024096385;4,0;76,13828926144404;0,6357268363893063;8,0;31,0;46,0;60,0;10,132530120481928;5,0
farashi p-value cutoff;KNN3;combo;normal;diff expression;2000;88,0;92,0;83,13736828578773;0,73865985930073;15,0;30,0;47,0;65,0;10,228260869565217;5,0;75,68273496251103;0,7004699144847962;11,0;24,0;30,0;50,0;14,369565217391305;9,0
farashi p-value cutoff;KNN3;combo;binary;diff expression;100;24,0;25,0;66,26865671641791;0,5895833333333333;12,0;19,0;25,0;25,0;2,24;2,0;74,35820895522389;0,7125;13,0;22,0;25,0;25,0;1,88;1,0
farashi p-value cutoff;KNN3;combo;binary;diff expression;500;60,0;62,0;82,54413028196517;0,6773133982427348;18,0;35,0;51,0;58,0;4,016129032258065;3,0;71,77809888307428;0,5569413586609853;13,0;28,0;39,0;51,0;6,709677419354839;4,0
farashi p-value cutoff;KNN3;combo;binary;diff expression;1000;79,0;83,0;84,92898612332365;0,7196206637091278;26,0;44,0;56,0;70,0;6,144578313253012;3,0;77,1634629382683;0,6720345630578829;10,0;33,0;41,0;60,0;9,349397590361447;6,0
farashi p-value cutoff;KNN3;combo;binary;diff expression;2000;88,0;92,0;85,02871732984703;0,7533990745143639;22,0;42,0;53,0;71,0;9,347826086956522;4,0;77,9760707541372;0,719711704864294;9,0;28,0;36,0;53,0;12,869565217391305;8,0
farashi p-value cutoff;KNN3;incoming;normal;diff expression;100;20,0;21,0;73,37220602526726;0,7022727272727273;13,0;18,0;19,0;21,0;2,0952380952380953;1,0;78,2798833819242;0,7977272727272727;15,0;18,0;19,0;21,0;1,9523809523809523;1,0
farashi p-value cutoff;KNN3;incoming;normal;diff expression;500;54,0;56,0;82,13446036721899;0,7290667889489822;21,0;32,0;44,0;54,0;3,607142857142857;3,0;71,34880206000896;0,5977659030597839;15,0;24,0;39,0;47,0;6,178571428571429;4,0
farashi p-value cutoff;KNN3;incoming;normal;diff expression;1000;73,0;76,0;82,72491851947466;0,7214163383979618;20,0;36,0;49,0;64,0;5,921052631578948;4,0;76,06408725676853;0,6444735813495458;13,0;30,0;41,0;58,0;8,526315789473685;5,0
farashi p-value cutoff;KNN3;incoming;normal;diff expression;2000;82,0;85,0;82,95893945626567;0,7376213930447335;15,0;36,0;47,0;66,0;9,129411764705882;5,0;76,20507834411578;0,7064378593518581;11,0;22,0;29,0;50,0;11,976470588235294;8,0
farashi p-value cutoff;KNN3;incoming;binary;diff expression;100;20,0;21,0;64,52866861030127;0,5783333333333334;10,0;17,0;19,0;21,0;2,380952380952381;2,0;76,53061224489797;0,7649999999999999;13,0;19,0;21,0;21,0;1,8095238095238095;1,0
farashi p-value cutoff;KNN3;incoming;binary;diff expression;500;54,0;56,0;77,76813703537842;0,6254033236086799;16,0;29,0;39,0;53,0;4,5;3,0;68,82697044334975;0,5522875535503725;11,0;20,0;35,0;44,0;6,339285714285714;4,0
farashi p-value cutoff;KNN3;incoming;binary;diff expression;1000;73,0;76,0;80,09979347510408;0,6808890438588593;20,0;36,0;44,0;61,0;6,894736842105263;4,0;72,62456032785826;0,620929392311209;12,0;24,0;35,0;52,0;9,5;6,0
farashi p-value cutoff;KNN3;incoming;binary;diff expression;2000;82,0;85,0;82,52440073295688;0,7583587105049073;21,0;32,0;45,0;62,0;9,258823529411766;5,0;73,98919262555626;0,6709225195332048;10,0;21,0;27,0;47,0;13,270588235294118;8,0
farashi p-value cutoff;KNN3;outgoing;normal;diff expression;100;22,0;23,0;64,72158657513349;0,5785353535353536;11,0;20,0;23,0;23,0;2,1739130434782608;2,0;75,81998474446988;0,7255050505050504;13,0;22,0;22,0;23,0;1,9130434782608696;1,0
farashi p-value cutoff;KNN3;outgoing;normal;diff expression;500;57,0;59,0;81,6929328972148;0,704569799005584;20,0;36,0;46,0;56,0;3,847457627118644;2,0;70,98324908315988;0,6045604798688637;12,0;32,0;40,0;46,0;6,338983050847458;3,0
farashi p-value cutoff;KNN3;outgoing;normal;diff expression;1000;75,0;79,0;82,79033583201856;0,7082075502585276;19,0;38,0;53,0;64,0;6,139240506329114;4,0;71,45282428983779;0,5895982317825978;8,0;24,0;38,0;52,0;10,683544303797468;6,0
farashi p-value cutoff;KNN3;outgoing;normal;diff expression;2000;82,0;86,0;82,06474111520717;0,7319839169221686;17,0;33,0;41,0;61,0;9,709302325581396;6,0;75,3514445257219;0,7159459494617532;10,0;23,0;33,0;47,0;12,86046511627907;9,0
farashi p-value cutoff;KNN3;outgoing;binary;diff expression;100;22,0;23,0;74,02745995423341;0,7494949494949494;13,0;20,0;23,0;23,0;1,8695652173913044;1,0;69,2982456140351;0,6335858585858586;9,0;22,0;23,0;23,0;1,9130434782608696;2,0
farashi p-value cutoff;KNN3;outgoing;binary;diff expression;500;57,0;59,0;81,43027059173356;0,7352598624411014;21,0;34,0;47,0;56,0;3,830508474576271;3,0;68,6787590445039;0,5777354811263407;15,0;31,0;37,0;45,0;7,016949152542373;3,0
farashi p-value cutoff;KNN3;outgoing;binary;diff expression;1000;75,0;79,0;82,81796435919992;0,7060263358361119;22,0;38,0;48,0;69,0;6,037974683544304;4,0;71,96322497618857;0,6232054834370666;9,0;27,0;37,0;55,0;10,50632911392405;6,0
farashi p-value cutoff;KNN3;outgoing;binary;diff expression;2000;82,0;86,0;83,32693575137789;0,7441685960705768;19,0;32,0;48,0;65,0;9,069767441860465;5,0;75,56021090292816;0,6953477175113317;3,0;21,0;31,0;48,0;12,767441860465116;8,0
