refset;algorithm;variation;weighted;bp distance;ROC-AUC overall (lso);ROC-AUC - mean per snpl (lso);Hits@1(lso);Hits@3(lso);Hits@5(lso);Hits@10(lso);Mean rank (lso);Median rank (lso);ROC-AUC overall (lco);ROC-AUC - mean per snpl (lco);Hits@1(lco);Hits@3(lco);Hits@5(lco);Hits@10(lco);Mean rank (lco);Median rank (lco)
Teslovich;LR;normal;weighted;500;60,654507529507526;0,493926192927655;7,0;20,0;34,0;49,0;6,603174603174603;5,0;69,50167887667888;0,6256505987972982;15,0;27,0;39,0;58,0;4,9523809523809526;4,0
Teslovich;LR;normal;weighted;1000;63,31498025244483;0,5227650244471252;3,0;18,0;35,0;49,0;10,0;7,0;76,13829586245984;0,6789795900680193;16,0;31,0;44,0;69,0;6,3544303797468356;5,0
Teslovich;LR;normal;weighted;2000;63,19347310767237;0,5353317143279148;4,0;16,0;21,0;38,0;16,902173913043477;12,5;79,59573168038399;0,731100474884218;16,0;33,0;48,0;72,0;9,456521739130435;5,0
Teslovich;LR;normal;unweighted;100;75,23744911804613;0,6998251748251748;12,0;20,0;21,0;22,0;2,1363636363636362;1,0;65,73948439620082;0,5986763236763237;9,0;17,0;21,0;22,0;2,5;2,0
Teslovich;LR;normal;unweighted;500;63,15120065120065;0,50470797493563;11,0;22,0;33,0;51,0;6,111111111111111;5,0;69,74842287342287;0,6262925917646978;15,0;28,0;38,0;58,0;4,920634920634921;4,0
Teslovich;LR;normal;unweighted;1000;62,581306847318565;0,5032310020468418;3,0;15,0;33,0;48,0;10,20253164556962;7,0;74,69973819869911;0,6705353115368746;15,0;28,0;44,0;68,0;6,987341772151899;5,0
Teslovich;LR;normal;unweighted;2000;63,09869108791354;0,5331814551173895;4,0;14,0;21,0;39,0;16,956521739130434;11,5;79,56426036896892;0,7308757557830945;16,0;33,0;48,0;72,0;9,467391304347826;5,0
Teslovich;LR;graphlet;weighted;100;72,25237449118046;0,6815434565434565;12,0;18,0;20,0;22,0;2,3636363636363638;1,0;67,02849389416554;0,5960039960039961;9,0;17,0;20,0;22,0;2,5;2,0
Teslovich;LR;graphlet;weighted;500;65,78398453398452;0,5376455186515425;12,0;26,0;38,0;51,0;5,777777777777778;4,0;72,2018722018722;0,6483079559018013;16,0;31,0;42,0;59,0;4,571428571428571;4,0
Teslovich;LR;graphlet;weighted;1000;63,20207281854741;0,5203892934529732;3,0;17,0;35,0;48,0;10,025316455696203;7,0;76,13829586245984;0,6805761576907422;17,0;30,0;44,0;69,0;6,3544303797468356;5,0
Teslovich;LR;graphlet;weighted;2000;63,19347310767237;0,5353317143279148;4,0;16,0;21,0;38,0;16,902173913043477;12,5;79,55340184631694;0,7305812223398807;16,0;32,0;48,0;72,0;9,478260869565217;5,0
Teslovich;LR;graphlet;unweighted;100;76,32293080054275;0,7163836163836164;12,0;20,0;21,0;22,0;2,090909090909091;1,0;66,4179104477612;0,5706793206793207;9,0;17,0;20,0;22,0;2,4545454545454546;2,0
Teslovich;LR;graphlet;unweighted;500;63,85582010582011;0,5252151447520927;12,0;23,0;36,0;51,0;6,174603174603175;4,0;70,31313593813594;0,6330002637223698;16,0;29,0;39,0;58,0;4,857142857142857;4,0
Teslovich;LR;graphlet;unweighted;1000;62,49628889908505;0,5028232636355628;3,0;15,0;33,0;48,0;10,227848101265822;7,0;74,56074060079351;0,6689985886220026;15,0;29,0;43,0;68,0;7,025316455696203;5,0
Teslovich;LR;graphlet;unweighted;2000;63,078998512934525;0,532977165025459;4,0;14,0;21,0;39,0;16,967391304347824;11,5;79,52009010733374;0,7302041497130042;16,0;32,0;48,0;72,0;9,51086956521739;5,0
Teslovich;LR;autoencode;weighted;100;71,50610583446405;0,6430069930069929;11,0;19,0;21,0;22,0;2,3181818181818183;1,5;65,63772048846675;0,5684065934065935;9,0;17,0;20,0;22,0;2,5454545454545454;2,0
Teslovich;LR;autoencode;weighted;500;63,65486365486366;0,5144267640061223;10,0;22,0;37,0;51,0;6,063492063492063;4,0;67,876221001221;0,6116435777855838;15,0;27,0;36,0;57,0;5,2063492063492065;5,0
Teslovich;LR;autoencode;weighted;1000;64,09993432475957;0,5222288400190479;4,0;18,0;36,0;49,0;9,645569620253164;7,0;75,11313234910439;0,6712463038240554;12,0;30,0;42,0;69,0;6,569620253164557;5,0
Teslovich;LR;autoencode;weighted;2000;63,174148618206985;0,5350003540085971;4,0;16,0;21,0;38,0;16,92391304347826;12,5;79,55340184631693;0,7307691145649003;16,0;33,0;48,0;72,0;9,478260869565217;5,0
Teslovich;LR;autoencode;unweighted;100;73,7449118046133;0,6508741258741257;12,0;18,0;21,0;22,0;2,227272727272727;1,0;72,45590230664857;0,6581168831168832;11,0;18,0;21,0;22,0;2,1818181818181817;1,5
Teslovich;LR;autoencode;unweighted;500;67,92328042328042;0,5770667798877013;14,0;28,0;38,0;53,0;5,507936507936508;4,0;69,64412901912901;0,625920461889752;18,0;28,0;39,0;58,0;4,9523809523809526;5,0
Teslovich;LR;autoencode;unweighted;1000;62,32490351137622;0,49603018973133056;3,0;14,0;33,0;48,0;10,291139240506329;7,0;75,29981197088698;0,6697630736862558;13,0;28,0;43,0;69,0;6,531645569620253;5,0
Teslovich;LR;autoencode;unweighted;2000;63,078998512934525;0,532977165025459;4,0;14,0;21,0;39,0;16,967391304347824;11,5;79,4987411475434;0,7298299850744026;16,0;33,0;48,0;72,0;9,48913043478261;5,0
Teslovich;LR;combi;weighted;100;71,91316146540026;0,6723026973026973;12,0;17,0;21,0;22,0;2,3181818181818183;1,0;66,72320217096336;0,5853646353646353;9,0;17,0;20,0;22,0;2,5;2,0
Teslovich;LR;combi;weighted;500;65,04756817256818;0,5357772396003537;11,0;25,0;39,0;50,0;6,079365079365079;4,0;69,633954008954;0,6269398740818802;16,0;29,0;37,0;58,0;4,936507936507937;4,0
Teslovich;LR;combi;weighted;1000;65,56638147418423;0,5335979827074425;6,0;21,0;38,0;51,0;9,329113924050633;6,0;76,99162415769256;0,6845345778048912;13,0;29,0;44,0;71,0;5,810126582278481;5,0
Teslovich;LR;combi;weighted;2000;63,1645783948527;0,5348398403649374;4,0;16,0;21,0;38,0;16,934782608695652;12,5;80,37533679824496;0,73400614569421;17,0;33,0;49,0;73,0;8,98913043478261;5,0
Teslovich;LR;combi;unweighted;100;75,57666214382633;0,673926073926074;12,0;19,0;21,0;22,0;2,1363636363636362;1,0;72,96472184531886;0,5944805194805195;11,0;19,0;21,0;22,0;2,1818181818181817;1,5
Teslovich;LR;combi;unweighted;500;67,27971102971104;0,5767435623135451;14,0;28,0;38,0;53,0;5,603174603174603;4,0;69,02472527472526;0,6284180136579793;15,0;28,0;37,0;58,0;5,031746031746032;4,0
Teslovich;LR;combi;unweighted;1000;63,718028303329646;0,5028017639371153;5,0;16,0;35,0;50,0;9,974683544303797;6,0;74,90755984993656;0,6655766490806728;13,0;26,0;42,0;69,0;6,6075949367088604;5,0
Teslovich;LR;combi;unweighted;2000;63,0495516718444;0,5327158637450826;4,0;14,0;21,0;39,0;16,97826086956522;12,0;79,38113782593973;0,7290874824347209;16,0;30,0;47,0;72,0;9,532608695652174;5,0
Teslovich;SVM;normal;weighted;100;69,60651289009499;0,5546953046953047;9,0;19,0;21,0;21,0;2,409090909090909;2,0;62,78833107191316;0,4796703296703296;7,0;18,0;20,0;21,0;2,772727272727273;2,0
Teslovich;SVM;normal;weighted;500;71,14112739112738;0,5864655830146185;12,0;33,0;46,0;57,0;4,888888888888889;3,0;66,12611925111923;0,533355079405931;8,0;25,0;39,0;55,0;5,619047619047619;4,0
Teslovich;SVM;normal;weighted;1000;69,46191285885222;0,5685928529223446;20,0;30,0;35,0;57,0;8,405063291139241;6,0;62,37033638318354;0,45845928706152334;6,0;17,0;29,0;55,0;10,468354430379748;7,0
Teslovich;SVM;normal;weighted;2000;73,19619694047321;0,6309350623136419;25,0;34,0;42,0;56,0;12,880434782608695;6,5;61,80358220821862;0,4569553147079272;6,0;15,0;19,0;39,0;18,608695652173914;12,0
Teslovich;SVM;normal;unweighted;100;65,7055630936228;0,5387112887112887;7,0;18,0;21,0;22,0;2,4545454545454546;2,0;60,14246947082768;0,4554945054945055;6,0;17,0;21,0;22,0;2,772727272727273;2,0
Teslovich;SVM;normal;unweighted;500;73,96342083842083;0,6189980211572859;15,0;31,0;46,0;60,0;4,317460317460317;4,0;68,84539072039071;0,5237486498379452;8,0;25,0;41,0;56,0;5,063492063492063;4,0
Teslovich;SVM;normal;unweighted;1000;69,23070002609016;0,5670628189674918;17,0;27,0;34,0;57,0;8,139240506329115;6,0;62,39192824305238;0,44623063859687717;5,0;17,0;29,0;54,0;10,227848101265822;7,0
Teslovich;SVM;normal;unweighted;2000;74,03303935570312;0,6312987176182802;22,0;31,0;40,0;56,0;12,021739130434783;7,0;61,87922378126886;0,44181351648584133;1,0;10,0;23,0;38,0;18,043478260869566;12,5
Teslovich;SVM;graphlet;weighted;100;69,84396200814112;0,6098651348651348;10,0;18,0;20,0;22,0;2,4545454545454546;2,0;70,04748982360923;0,6144105894105895;9,0;19,0;20,0;21,0;2,5;2,0
Teslovich;SVM;graphlet;weighted;500;66,05743793243794;0,5532470120480973;13,0;25,0;43,0;51,0;5,809523809523809;4,0;65,91625966625966;0,5062123779318737;7,0;25,0;39,0;55,0;5,571428571428571;5,0
Teslovich;SVM;graphlet;weighted;1000;68,5051235684147;0,5652717516645064;15,0;27,0;40,0;55,0;8,79746835443038;5,0;63,34107041645299;0,47459005594827497;7,0;17,0;34,0;53,0;10,481012658227849;7,0
Teslovich;SVM;graphlet;weighted;2000;70,09562861644017;0,5823836757806593;20,0;30,0;37,0;52,0;14,565217391304348;7,5;58,912822626952696;0,42822245584421853;3,0;9,0;16,0;36,0;20,315217391304348;13,0
Teslovich;SVM;graphlet;unweighted;100;71,20081411126186;0,660939060939061;10,0;17,0;21,0;22,0;2,227272727272727;2,0;70,48846675712348;0,6427572427572428;9,0;18,0;21,0;21,0;2,409090909090909;2,0
Teslovich;SVM;graphlet;unweighted;500;68,68386243386244;0,6215694265412103;18,0;31,0;41,0;51,0;5,523809523809524;4,0;68,63044363044362;0,5723748358107662;12,0;32,0;40,0;53,0;5,333333333333333;3,0
Teslovich;SVM;graphlet;unweighted;1000;70,08087950842533;0,6114113092206033;18,0;30,0;38,0;59,0;8,531645569620252;6,0;63,93979469739909;0,5141642634908614;5,0;16,0;30,0;53,0;9,784810126582279;7,0
Teslovich;SVM;graphlet;unweighted;2000;71,68005270984554;0,6313259283412945;18,0;30,0;41,0;54,0;13,826086956521738;7,0;62,474786142316574;0,5035644474834897;4,0;14,0;22,0;42,0;17,967391304347824;11,0
Teslovich;SVM;autoencode;weighted;100;69,4708276797829;0,5787962037962038;10,0;17,0;21,0;21,0;2,4545454545454546;2,0;61,160108548168246;0,4592157842157842;7,0;18,0;20,0;21,0;2,8636363636363638;2,5
Teslovich;SVM;autoencode;weighted;500;72,0517908017908;0,594261359867301;10,0;35,0;47,0;56,0;4,825396825396825;3,0;67,56079568579568;0,5478791757155133;6,0;28,0;45,0;53,0;5,603174603174603;4,0
Teslovich;SVM;autoencode;weighted;1000;68,99948719332811;0,550732280746607;22,0;27,0;36,0;56,0;8,632911392405063;6,0;62,500337372810456;0,4502292669401543;8,0;16,0;29,0;55,0;10,468354430379748;8,0
Teslovich;SVM;autoencode;weighted;2000;73,43434826778957;0,6251379152206162;24,0;35,0;42,0;54,0;12,543478260869565;6,5;61,157040003533616;0,44454983650532465;6,0;12,0;16,0;36,0;18,782608695652176;12,5
Teslovich;SVM;autoencode;unweighted;100;68,72455902306649;0,6238511488511489;10,0;18,0;21,0;22,0;2,4545454545454546;2,0;65,46811397557666;0,5726273726273726;8,0;16,0;21,0;21,0;2,6363636363636362;2,0
Teslovich;SVM;autoencode;unweighted;500;73,73193935693936;0,6114328027748647;11,0;31,0;43,0;59,0;4,301587301587301;4,0;70,11981074481074;0,5622669290627462;8,0;30,0;45,0;56,0;4,9523809523809526;4,0
Teslovich;SVM;autoencode;unweighted;1000;68,3062985254559;0,5513449102786139;17,0;28,0;34,0;53,0;8,60759493670886;7,0;61,44683454337715;0,4419821850172894;4,0;18,0;28,0;48,0;10,594936708860759;7,0
Teslovich;SVM;autoencode;unweighted;2000;73,35741839544163;0,6264097700415241;22,0;33,0;41,0;55,0;12,728260869565217;7,0;61,772847067830796;0,4488922935719327;2,0;13,0;18,0;37,0;18,22826086956522;12,0
Teslovich;SVM;combi;weighted;100;68,24966078697422;0,586988011988012;9,0;17,0;21,0;22,0;2,5;2,0;66,35006784260516;0,5610889110889111;8,0;17,0;20,0;21,0;2,6363636363636362;2,0
Teslovich;SVM;combi;weighted;500;66,54711029711031;0,5742160419128511;12,0;28,0;40,0;52,0;5,650793650793651;4,0;64,59605209605209;0,49386002413476543;6,0;25,0;39,0;53,0;5,809523809523809;4,0
Teslovich;SVM;combi;weighted;1000;69,04402040430757;0,5843019486214353;16,0;27,0;42,0;54,0;8,582278481012658;5,0;63,51515478664545;0,5046999364659287;6,0;18,0;32,0;54,0;10,291139240506329;7,0
Teslovich;SVM;combi;weighted;2000;71,73103255348282;0,6295334557170275;20,0;31,0;38,0;52,0;13,565217391304348;7,0;60,716257600965854;0,46168351617944003;4,0;8,0;16,0;35,0;18,858695652173914;12,0
Teslovich;SVM;combi;unweighted;100;65,60379918588873;0,5749000999000999;9,0;16,0;20,0;22,0;2,6363636363636362;2,0;72,65943012211669;0,6918581418581419;11,0;18,0;21,0;21,0;2,3636363636363638;1,5
Teslovich;SVM;combi;unweighted;500;68,64189051689051;0,6067130166804546;13,0;32,0;42,0;53,0;5,380952380952381;3,0;67,4526862026862;0,5616967809626515;7,0;32,0;39,0;54,0;5,380952380952381;3,0
Teslovich;SVM;combi;unweighted;1000;69,82672532455265;0,6023752687331829;15,0;31,0;40,0;54,0;8,10126582278481;5,0;64,3455417307675;0,507137408392909;3,0;22,0;32,0;53,0;9,784810126582279;7,0
Teslovich;SVM;combi;unweighted;2000;72,55425580470856;0,6455593581383438;20,0;31,0;39,0;54,0;12,73913043478261;7,5;62,90783874909819;0,5034990527834599;3,0;9,0;19,0;38,0;17,434782608695652;12,0
Teslovich;DT;normal;weighted;100;70,25101763907735;0,6391608391608391;11,0;17,0;20,0;22,0;2,5;1,5;65,3324287652646;0,5623126873126872;8,0;17,0;22,0;22,0;2,4545454545454546;2,0
Teslovich;DT;normal;weighted;500;70,45177045177044;0,6128024453594703;17,0;31,0;41,0;53,0;5,253968253968254;4,0;70,44922669922671;0,6166539043309134;16,0;32,0;40,0;58,0;5,365079365079365;3,0
Teslovich;DT;normal;weighted;1000;69,1834678326271;0,5976707713850749;17,0;26,0;41,0;56,0;8,69620253164557;5,0;74,44828299731002;0,6752956981941245;16,0;26,0;40,0;68,0;6,746835443037975;5,0
Teslovich;DT;normal;weighted;2000;74,34278331541984;0,6816226726452922;25,0;39,0;43,0;55,0;12,271739130434783;7,0;77,01545222986203;0,7064549795787347;9,0;26,0;38,0;66,0;10,391304347826088;6,0
Teslovich;DT;normal;unweighted;100;73,60922659430122;0,7216533466533467;12,0;18,0;21,0;22,0;2,272727272727273;1,0;76,52645861601086;0,7516233766233767;12,0;18,0;21,0;22,0;2,0;1,0
Teslovich;DT;normal;unweighted;500;65,4049654049654;0,5657580612557279;13,0;28,0;37,0;52,0;6,0;4,0;66,8307387057387;0,5826372021971373;13,0;26,0;35,0;58,0;5,333333333333333;5,0
Teslovich;DT;normal;unweighted;1000;72,38041258445566;0,6329209002672366;21,0;30,0;43,0;59,0;7,6835443037974684;5,0;73,15187174435239;0,6616469712615661;12,0;27,0;39,0;68,0;7,3164556962025316;6,0
Teslovich;DT;normal;unweighted;2000;73,81016357720226;0,6677763201119221;23,0;34,0;41,0;55,0;12,195652173913043;8,0;77,1341598080066;0,7162007129037583;13,0;25,0;39,0;66,0;10,380434782608695;6,5
Teslovich;DT;graphlet;weighted;100;72,25237449118046;0,6482517482517482;11,0;18,0;20,0;22,0;2,3636363636363638;1,5;66,68928086838535;0,5703546453546454;9,0;17,0;22,0;22,0;2,409090909090909;2,0
Teslovich;DT;graphlet;weighted;500;68,38242775742775;0,588819407699962;14,0;28,0;41,0;52,0;5,523809523809524;4,0;69,52330077330078;0,6193707571238531;18,0;31,0;37,0;57,0;5,5396825396825395;4,0
Teslovich;DT;graphlet;weighted;1000;71,21535181236673;0,628520169302545;20,0;29,0;43,0;57,0;8,08860759493671;5,0;74,48831790415015;0,6701595582100699;15,0;26,0;40,0;67,0;6,7594936708860756;5,0
Teslovich;DT;graphlet;weighted;2000;73,64875807947702;0,6700428777752863;22,0;37,0;41,0;54,0;12,521739130434783;7,0;76,7607370544325;0,703913107798786;6,0;26,0;38,0;66,0;10,51086956521739;6,0
Teslovich;DT;graphlet;unweighted;100;71,03120759837176;0,6352897102897103;10,0;18,0;21,0;22,0;2,3181818181818183;2,0;73,7788331071913;0,687987012987013;11,0;18,0;20,0;22,0;2,227272727272727;1,5
Teslovich;DT;graphlet;unweighted;500;64,82244607244607;0,5414966445678406;10,0;27,0;37,0;52,0;6,0476190476190474;4,0;67,81898656898656;0,5980494378951992;14,0;26,0;37,0;59,0;5,126984126984127;5,0
Teslovich;DT;graphlet;unweighted;1000;70,53700754815435;0,6127272842329698;20,0;30,0;40,0;56,0;8,189873417721518;5,0;72,69124540048401;0,6427532124621722;8,0;26,0;41,0;68,0;7,405063291139241;5,0
Teslovich;DT;graphlet;unweighted;2000;74,70405924704427;0,6758777485094136;22,0;35,0;43,0;57,0;11,782608695652174;7,0;77,77094774658049;0,7249599705444544;15,0;26,0;39,0;66,0;10,0;6,0
Teslovich;DT;autoencode;weighted;100;79,24016282225239;0,7424325674325675;14,0;19,0;21,0;22,0;2,0454545454545454;1,0;80,46132971506105;0,7399350649350649;15,0;18,0;22,0;22,0;1,8636363636363635;1,0
Teslovich;DT;autoencode;weighted;500;65,72929385429386;0,5637131890729609;14,0;26,0;38,0;52,0;5,968253968253968;4,0;67,77701465201466;0,6000765546833826;12,0;29,0;36,0;57,0;5,714285714285714;4,0
Teslovich;DT;autoencode;weighted;1000;68,30629852545592;0,5833104471919893;16,0;26,0;39,0;54,0;8,886075949367088;6,0;73,06775345694673;0,6559818566133951;15,0;26,0;42,0;64,0;7,3544303797468356;5,0
Teslovich;DT;autoencode;weighted;2000;73,8940870743091;0,6785270820807788;22,0;38,0;42,0;56,0;12,41304347826087;7,0;76,91606914118289;0,7023715503049317;11,0;25,0;41,0;69,0;10,543478260869565;6,5
Teslovich;DT;autoencode;unweighted;100;73,60922659430122;0,6804195804195804;12,0;18,0;21,0;22,0;2,272727272727273;1,0;79,30800542740842;0,797077922077922;15,0;19,0;20,0;22,0;1,9545454545454546;1,0
Teslovich;DT;autoencode;unweighted;500;66,28764753764753;0,5695585528776216;18,0;29,0;36,0;51,0;5,968253968253968;4,0;67,68925518925518;0,5917510742871779;13,0;27,0;38,0;58,0;5,190476190476191;5,0
Teslovich;DT;autoencode;unweighted;1000;69,97112088742543;0,6112249562067246;18,0;31,0;39,0;55,0;8,443037974683545;6,0;72,582386440312;0,6366670956148565;8,0;24,0;40,0;68,0;7,113924050632911;5,0
Teslovich;DT;autoencode;unweighted;2000;74,67221985011557;0,6794714696085656;27,0;40,0;44,0;56,0;11,902173913043478;6,5;77,85744784228272;0,7156725293867652;16,0;31,0;43,0;65,0;10,206521739130435;6,0
Teslovich;DT;combi;weighted;100;78,15468113975577;0,731068931068931;14,0;19,0;21,0;22,0;2,090909090909091;1,0;79,1044776119403;0,7395854145854145;14,0;18,0;22,0;22,0;1,9090909090909092;1,0
Teslovich;DT;combi;weighted;500;67,1792328042328;0,5718065276615678;14,0;29,0;38,0;53,0;5,73015873015873;4,0;68,18019943019942;0,6126725177837373;14,0;31,0;37,0;55,0;5,698412698412699;4,0
Teslovich;DT;combi;weighted;1000;68,96035194731586;0,5984353934418563;18,0;27,0;41,0;55,0;8,734177215189874;5,0;72,96429246174193;0,6470180388489212;15,0;27,0;42,0;63,0;7,405063291139241;5,0
Teslovich;DT;combi;weighted;2000;73,86924130213932;0,6724886679840835;21,0;36,0;40,0;55,0;12,358695652173912;7,0;77,08998954637141;0,7074633697844261;13,0;29,0;43,0;64,0;10,478260869565217;6,0
Teslovich;DT;combi;unweighted;100;73,33785617367707;0,6779720279720279;12,0;18,0;20,0;22,0;2,3181818181818183;1,0;70,82767978290366;0,6759490509490509;11,0;18,0;21,0;22,0;2,272727272727273;1,5
Teslovich;DT;combi;unweighted;500;64,10892348392349;0,5432120772857901;13,0;25,0;35,0;51,0;6,222222222222222;4,0;67,89402726902726;0,607193940730983;15,0;25,0;38,0;58,0;5,190476190476191;4,0
Teslovich;DT;combi;unweighted;1000;70,45333909116263;0,6218812536854825;19,0;32,0;41,0;55,0;8,367088607594937;5,0;72,99892940361484;0,641530526355428;8,0;25,0;40,0;65,0;7,012658227848101;5,0
Teslovich;DT;combi;unweighted;2000;75,2398077121277;0,6875679630638505;25,0;40,0;46,0;58,0;11,695652173913043;5,5;78,5455837100075;0,7191253790857308;14,0;32,0;43,0;68,0;9,815217391304348;6,0
Teslovich;KNN;normal;weighted;100;71,20081411126188;0,6517482517482517;11,0;18,0;20,0;22,0;2,409090909090909;1,5;66,62143826322932;0,5726273726273727;8,0;18,0;22,0;22,0;2,3636363636363638;2,0
Teslovich;KNN;normal;weighted;500;62,257071632071636;0,4876463997616089;7,0;23,0;35,0;50,0;6,349206349206349;5,0;70,10836385836386;0,6259151178005644;12,0;31,0;41,0;58,0;4,873015873015873;4,0
Teslovich;KNN;normal;weighted;1000;65,02613514704956;0,5392035891679373;7,0;21,0;38,0;51,0;9,658227848101266;6,0;74,75191852671543;0,6749434115261526;15,0;31,0;45,0;68,0;6,974683544303797;5,0
Teslovich;KNN;normal;weighted;2000;63,87663982096321;0,5445470948587143;6,0;18,0;22,0;39,0;16,608695652173914;12,0;79,47702410223944;0,730171796550844;16,0;32,0;48,0;72,0;9,51086956521739;5,0
Teslovich;KNN;normal;unweighted;100;73,30393487109905;0,6865134865134865;11,0;19,0;21,0;22,0;2,1818181818181817;1,5;72,76119402985076;0,6724025974025974;11,0;18,0;21,0;22,0;2,227272727272727;1,5
Teslovich;KNN;normal;unweighted;500;64,2310236060236;0,49364070391089876;8,0;26,0;36,0;51,0;5,968253968253968;4,0;70,84478021978022;0,6304231668830815;12,0;31,0;42,0;59,0;4,73015873015873;4,0
Teslovich;KNN;normal;unweighted;1000;64,10083398558743;0,5156665183988642;6,0;18,0;35,0;49,0;9,873417721518987;7,0;75,62638885140302;0,6746256178941954;14,0;31,0;45,0;69,0;6,455696202531645;5,0
Teslovich;KNN;normal;unweighted;2000;63,127217715219594;0,5350787005487605;5,0;14,0;21,0;39,0;16,967391304347824;11,5;79,35739631031082;0,7281670153961795;14,0;31,0;48,0;72,0;9,543478260869565;5,0
Teslovich;KNN;graphlet;weighted;100;80,0203527815468;0,7374125874125874;13,0;20,0;21,0;22,0;1,9090909090909092;1,0;71,7774762550882;0,6376623376623377;11,0;18,0;22,0;22,0;2,1818181818181817;1,5
Teslovich;KNN;graphlet;weighted;500;63,77823565323565;0,5028888098893334;11,0;25,0;37,0;49,0;6,2063492063492065;4,0;71,19581807081808;0,6451626433776961;17,0;31,0;40,0;58,0;5,238095238095238;4,0
Teslovich;KNN;graphlet;weighted;1000;63,00459726683041;0,5199731745995076;5,0;17,0;35,0;47,0;10,10126582278481;7,0;74,70873480697777;0,6713221921345585;15,0;29,0;44,0;68,0;6,987341772151899;5,0
Teslovich;KNN;graphlet;weighted;2000;62,95992284927635;0,5307491793447014;4,0;14,0;20,0;38,0;16,98913043478261;13,0;79,32224414375946;0,7271725824571935;13,0;33,0;46,0;72,0;9,554347826086957;5,5
Teslovich;KNN;graphlet;unweighted;100;78,93487109905021;0,7260489510489511;13,0;20,0;21,0;22,0;1,9545454545454546;1,0;71,7774762550882;0,6376623376623377;11,0;18,0;22,0;22,0;2,1818181818181817;1,5
Teslovich;KNN;graphlet;unweighted;500;64,87204924704925;0,5239212748649567;14,0;27,0;36,0;49,0;6,095238095238095;4,0;72,07086894586894;0,6553731696934854;19,0;33,0;40,0;58,0;5,142857142857143;3,0
Teslovich;KNN;graphlet;unweighted;1000;63,14809316887533;0,5269166148562838;8,0;18,0;33,0;46,0;10,113924050632912;7,0;74,64081041447375;0,6710361509446271;15,0;29,0;44,0;68,0;7,0;5,0
Teslovich;KNN;graphlet;unweighted;2000;62,903421722934674;0,5305227575734018;6,0;14,0;20,0;39,0;17,043478260869566;12,0;79,32353244305716;0,727006394088758;13,0;33,0;46,0;72,0;9,554347826086957;5,5
Teslovich;KNN;autoencode;weighted;100;73,71099050203527;0,6938811188811189;12,0;19,0;20,0;22,0;2,227272727272727;1,0;67,97829036635007;0,6147602397602397;9,0;18,0;22,0;22,0;2,3181818181818183;2,0
Teslovich;KNN;autoencode;weighted;500;64,00971713471712;0,5016724558824847;9,0;24,0;36,0;51,0;5,936507936507937;4,0;70,25462962962963;0,6266397554817238;12,0;31,0;41,0;58,0;4,857142857142857;4,0
Teslovich;KNN;autoencode;weighted;1000;64,3932237546445;0,5265367546174463;6,0;20,0;37,0;50,0;9,784810126582279;6,0;75,61109461732927;0,6769790028969239;14,0;31,0;45,0;69,0;6,455696202531645;5,0
Teslovich;KNN;autoencode;weighted;2000;63,852162134307044;0,5442180488019441;6,0;18,0;22,0;38,0;16,608695652173914;12,0;79,445920876338;0,7297556500672819;16,0;32,0;48,0;72,0;9,521739130434783;5,0
Teslovich;KNN;autoencode;unweighted;100;72,11668928086839;0,6838911088911089;11,0;19,0;20,0;22,0;2,3181818181818183;1,5;67,57123473541384;0,6082667332667333;9,0;18,0;21,0;22,0;2,3636363636363638;2,0
Teslovich;KNN;autoencode;unweighted;500;64,38237688237689;0,4967322071788726;9,0;26,0;36,0;51,0;5,9523809523809526;4,0;71,00630850630851;0,6342531332130478;12,0;31,0;42,0;59,0;4,714285714285714;4,0
Teslovich;KNN;autoencode;unweighted;1000;64,10083398558743;0,5156665183988642;6,0;18,0;35,0;49,0;9,873417721518987;7,0;75,75818916268567;0,67496013247939;14,0;31,0;45,0;69,0;6,430379746835443;5,0
Teslovich;KNN;autoencode;unweighted;2000;63,127217715219594;0,5350787005487605;5,0;14,0;21,0;39,0;16,967391304347824;11,5;79,29353347369661;0,7268141913760374;14,0;31,0;48,0;72,0;9,565217391304348;5,0
Teslovich;KNN;combi;weighted;100;77,84938941655359;0,7438311688311688;13,0;20,0;21,0;22,0;2,0;1,0;68,92808683853461;0,612987012987013;10,0;18,0;21,0;22,0;2,3181818181818183;2,0
Teslovich;KNN;combi;weighted;500;61,89713064713065;0,47941791041843385;7,0;22,0;35,0;50,0;6,396825396825397;5,0;69,78657916157917;0,6243449250622995;17,0;31,0;39,0;57,0;5,476190476190476;4,0
Teslovich;KNN;combi;weighted;1000;62,57455939110955;0,5135551004763252;3,0;17,0;34,0;47,0;10,20253164556962;7,0;74,69523989455975;0,6685745141159827;15,0;31,0;44,0;67,0;7,0;5,0
Teslovich;KNN;combi;weighted;2000;63,217214623301274;0,5371872923925792;5,0;17,0;21,0;38,0;16,902173913043477;13,0;79,17445781003842;0,7254682524917561;12,0;33,0;45,0;72,0;9,597826086956522;6,0
Teslovich;KNN;combi;unweighted;100;73,47354138398914;0,6903846153846154;12,0;19,0;20,0;22,0;2,272727272727273;1,0;67,43554952510176;0,6365884115884115;10,0;16,0;21,0;22,0;2,409090909090909;2,0
Teslovich;KNN;combi;unweighted;500;60,22334147334148;0,4672870757307574;7,0;22,0;32,0;49,0;6,698412698412699;5,0;69,53983516483517;0,6206097087535538;17,0;29,0;39,0;57,0;5,492063492063492;4,0
