bp distance absolute;DEPICT p-value;predicates_score;node2vec_normal_score;node2vec_graphlet_score;node2vec_autoencode_score;node2vec_combi_score;distance_score;EVOKE_score;rdf2vec_score;struc2vec_score;Recall snps;Recall genes;Recall entries;ROC-AUC overall (lso);ROC-AUC - mean per snpl (lso);Hits@1(lso);Hits@3(lso);Hits@5(lso);Hits@10(lso);Mean rank (lso);Median rank (lso)
False;False;True;True;False;False;False;False;False;False;False;40,0;120,0;44,0;78,98446490218643;0,6734615384615384;24,0;41,0;43,0;43,0;1,9090909090909092;1,0
False;False;True;False;True;False;False;False;False;False;False;40,0;120,0;44,0;79,07077100115075;0,6725000000000001;25,0;40,0;43,0;43,0;1,9772727272727273;1,0
False;False;True;False;False;True;False;False;False;False;False;40,0;120,0;44,0;80,46605293440737;0,6787019230769231;24,0;41,0;44,0;44,0;1,6818181818181819;1,0
False;False;True;False;False;False;True;False;False;False;False;40,0;120,0;44,0;82,23532796317606;0,7353846153846154;27,0;41,0;43,0;43,0;1,8863636363636365;1,0
False;False;True;False;False;False;False;True;False;False;False;40,0;120,0;44,0;88,31990794016109;0,8289102564102564;30,0;42,0;44,0;44,0;1,4090909090909092;1,0
False;False;True;False;False;False;False;False;True;False;False;40,0;120,0;44,0;82,01956271576525;0,7607692307692309;26,0;40,0;44,0;44,0;1,6590909090909092;1,0
False;False;True;False;False;False;False;False;False;True;False;40,0;120,0;44,0;77,45972382048332;0,6275641025641027;24,0;39,0;41,0;44,0;2,0454545454545454;1,0
False;False;True;False;False;False;False;False;False;False;True;40,0;120,0;44,0;87,83084004602992;0,8266666666666668;31,0;42,0;43,0;44,0;1,5;1,0
False;False;False;True;True;False;False;False;False;False;False;42,0;133,0;46,0;83,79227053140097;0,7490705584559405;29,0;43,0;45,0;45,0;2,3043478260869565;1,0
False;False;False;True;False;True;False;False;False;False;False;42,0;133,0;46,0;81,81159420289855;0,726905684754522;27,0;42,0;45,0;45,0;2,0652173913043477;1,0
False;False;False;True;False;False;True;False;False;False;False;42,0;133,0;46,0;82,07729468599034;0,7432697885355692;28,0;42,0;44,0;45,0;2,239130434782609;1,0
False;False;False;True;False;False;False;True;False;False;False;42,0;133,0;46,0;89,0096618357488;0,8424365870379159;33,0;44,0;45,0;45,0;1,8478260869565217;1,0
False;False;False;True;False;False;False;False;True;False;False;42,0;133,0;46,0;83,04347826086958;0,7690337763012183;28,0;43,0;45,0;45,0;1,8695652173913044;1,0
False;False;False;True;False;False;False;False;False;True;False;42,0;133,0;46,0;81,54589371980677;0,6922098296683015;27,0;43,0;45,0;45,0;2,108695652173913;1,0
False;False;False;True;False;False;False;False;False;False;True;42,0;133,0;46,0;84,81884057971014;0,7848210989822284;30,0;43,0;45,0;45,0;2,0869565217391304;1,0
False;False;False;False;True;True;False;False;False;False;False;42,0;133,0;46,0;77,94685990338164;0,6458959552813374;25,0;41,0;44,0;45,0;2,5652173913043477;1,0
False;False;False;False;True;False;True;False;False;False;False;42,0;133,0;46,0;82,47584541062803;0,7443903918156409;27,0;44,0;44,0;45,0;2,130434782608696;1,0
False;False;False;False;True;False;False;True;False;False;False;42,0;133,0;46,0;88,32125603864735;0,8031561461794019;33,0;44,0;45,0;45,0;2,0652173913043477;1,0
False;False;False;False;True;False;False;False;True;False;False;42,0;133,0;46,0;83,2487922705314;0,7744818857775668;28,0;44,0;44,0;46,0;1,7391304347826086;1,0
False;False;False;False;True;False;False;False;False;True;False;42,0;133,0;46,0;77,42753623188406;0,6100366503190423;23,0;42,0;43,0;45,0;2,391304347826087;1,5
False;False;False;False;True;False;False;False;False;False;True;42,0;133,0;46,0;83,88888888888889;0,7656225280809998;29,0;44,0;45,0;45,0;2,0217391304347827;1,0
False;False;False;False;False;True;True;False;False;False;False;42,0;133,0;46,0;81,23188405797103;0,732485629910879;28,0;42,0;44,0;45,0;2,239130434782609;1,0
False;False;False;False;False;True;False;True;False;False;False;42,0;133,0;46,0;85,42270531400966;0,7717924379053946;29,0;44,0;45,0;45,0;1,8478260869565217;1,0
False;False;False;False;False;True;False;False;True;False;False;42,0;133,0;46,0;82,18599033816425;0,7411439381954332;27,0;43,0;46,0;46,0;1,673913043478261;1,0
False;False;False;False;False;True;False;False;False;True;False;42,0;133,0;46,0;84,07004830917874;0,7518456995201183;29,0;43,0;44,0;45,0;1,826086956521739;1,0
False;False;False;False;False;True;False;False;False;False;True;42,0;133,0;46,0;84,04589371980677;0,7426435690555292;29,0;43,0;45,0;45,0;1,9782608695652173;1,0
False;False;False;False;False;False;True;True;False;False;False;42,0;133,0;46,0;86,60628019323671;0,7979618203870696;32,0;43,0;44,0;45,0;2,0434782608695654;1,0
False;False;False;False;False;False;True;False;True;False;False;42,0;133,0;46,0;83,70772946859904;0,7493078626799556;28,0;43,0;44,0;45,0;1,8478260869565217;1,0
False;False;False;False;False;False;True;False;False;True;False;42,0;133,0;46,0;81,11111111111111;0,7287612719506408;27,0;41,0;44,0;45,0;2,1956521739130435;1,0
False;False;False;False;False;False;True;False;False;False;True;42,0;133,0;46,0;83,6231884057971;0,769452354585245;29,0;44,0;45,0;45,0;2,260869565217391;1,0
False;False;False;False;False;False;False;True;True;False;False;42,0;133,0;46,0;84,75845410628018;0,8017586879713124;30,0;43,0;44,0;45,0;1,8478260869565217;1,0
False;False;False;False;False;False;False;True;False;True;False;42,0;133,0;46,0;84,3719806763285;0,7519379844961239;29,0;44,0;45,0;45,0;1,891304347826087;1,0
False;False;False;False;False;False;False;True;False;False;True;42,0;133,0;46,0;87,512077294686;0,8110926541159097;32,0;44,0;45,0;45,0;2,0869565217391304;1,0
False;False;False;False;False;False;False;False;True;True;False;42,0;133,0;46,0;83,6111111111111;0,7787731371618414;28,0;43,0;45,0;45,0;1,7608695652173914;1,0
False;False;False;False;False;False;False;False;True;False;True;42,0;133,0;46,0;87,17391304347825;0,8081922691557243;31,0;43,0;46,0;46,0;1,5217391304347827;1,0
False;False;False;False;False;False;False;False;False;True;True;42,0;133,0;46,0;88,97342995169083;0,8594170226230029;32,0;45,0;45,0;45,0;1,7826086956521738;1,0
True;True;True;False;False;False;False;False;False;False;False;40,0;120,0;44,0;80,73935558112774;0,7375;26,0;41,0;43,0;43,0;1,9090909090909092;1,0
True;True;False;True;False;False;False;False;False;False;False;42,0;133,0;46,0;81,18357487922705;0,7261904761904762;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;True;False;False;True;False;False;False;False;False;False;42,0;133,0;46,0;81,18357487922705;0,7261904761904762;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;True;False;False;False;True;False;False;False;False;False;42,0;133,0;46,0;81,18357487922705;0,7261904761904762;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;True;False;False;False;False;True;False;False;False;False;42,0;133,0;46,0;81,18357487922705;0,7261904761904762;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;True;False;False;False;False;False;True;False;False;False;42,0;133,0;46,0;81,18357487922705;0,7261904761904762;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;True;False;False;False;False;False;False;True;False;False;42,0;133,0;46,0;81,18357487922705;0,7261904761904762;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;True;False;False;False;False;False;False;False;True;False;42,0;133,0;46,0;81,18357487922705;0,7261904761904762;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;True;False;False;False;False;False;False;False;False;True;42,0;133,0;46,0;81,18357487922705;0,7261904761904762;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;False;True;True;False;False;False;False;False;False;False;40,0;120,0;44,0;80,73935558112774;0,7375;26,0;41,0;43,0;43,0;1,9090909090909092;1,0
True;False;True;False;True;False;False;False;False;False;False;40,0;120,0;44,0;80,73935558112774;0,7375;26,0;41,0;43,0;43,0;1,9090909090909092;1,0
True;False;True;False;False;True;False;False;False;False;False;40,0;120,0;44,0;80,73935558112774;0,7375;26,0;41,0;43,0;43,0;1,9090909090909092;1,0
True;False;True;False;False;False;True;False;False;False;False;40,0;120,0;44,0;80,73935558112774;0,7375;26,0;41,0;43,0;43,0;1,9090909090909092;1,0
True;False;True;False;False;False;False;True;False;False;False;40,0;120,0;44,0;80,73935558112774;0,7375;26,0;41,0;43,0;43,0;1,9090909090909092;1,0
True;False;True;False;False;False;False;False;True;False;False;40,0;120,0;44,0;80,73935558112774;0,7375;26,0;41,0;43,0;43,0;1,9090909090909092;1,0
True;False;True;False;False;False;False;False;False;True;False;40,0;120,0;44,0;80,73935558112774;0,7375;26,0;41,0;43,0;43,0;1,9090909090909092;1,0
True;False;True;False;False;False;False;False;False;False;True;40,0;120,0;44,0;80,73935558112774;0,7375;26,0;41,0;43,0;43,0;1,9090909090909092;1,0
True;False;False;True;True;False;False;False;False;False;False;42,0;133,0;46,0;81,18357487922705;0,7261904761904762;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;False;False;True;False;True;False;False;False;False;False;42,0;133,0;46,0;81,18357487922705;0,7261904761904762;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;False;False;True;False;False;True;False;False;False;False;42,0;133,0;46,0;81,18357487922705;0,7261904761904762;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;False;False;True;False;False;False;True;False;False;False;42,0;133,0;46,0;81,18357487922705;0,7261904761904762;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;False;False;True;False;False;False;False;True;False;False;42,0;133,0;46,0;81,18357487922705;0,7261904761904762;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;False;False;True;False;False;False;False;False;True;False;42,0;133,0;46,0;81,18357487922705;0,7261904761904762;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;False;False;True;False;False;False;False;False;False;True;42,0;133,0;46,0;81,18357487922705;0,7261904761904762;27,0;43,0;45,0;45,0;1,934782608695652;1,0
