bp distance absolute;DEPICT p-value;predicates_score;node2vec_normal_score;node2vec_graphlet_score;node2vec_autoencode_score;node2vec_combi_score;distance_score;EVOKE_score;rdf2vec_score;struc2vec_score;Recall snps;Recall genes;Recall entries;ROC-AUC overall (lso);ROC-AUC - mean per snpl (lso);Hits@1(lso);Hits@3(lso);Hits@5(lso);Hits@10(lso);Mean rank (lso);Median rank (lso)
False;False;True;False;True;False;False;False;False;True;False;38,0;78,0;38,0;76,19617224880383;0,7894736842105263;27,0;36,0;38,0;38,0;1,4736842105263157;1,0
False;False;True;False;True;False;False;False;False;False;True;38,0;78,0;38,0;73,14593301435407;0,7461622807017544;26,0;35,0;38,0;38,0;1,5263157894736843;1,0
False;False;True;False;False;True;True;False;False;False;False;38,0;78,0;38,0;77,69138755980862;0,7817982456140351;27,0;37,0;37,0;38,0;1,4736842105263157;1,0
False;False;True;False;False;True;False;True;False;False;False;38,0;78,0;38,0;77,811004784689;0,7905701754385965;27,0;37,0;37,0;38,0;1,4210526315789473;1,0
False;False;True;False;False;True;False;False;True;False;False;38,0;78,0;38,0;79,57535885167464;0,8037280701754387;28,0;37,0;37,0;38,0;1,394736842105263;1,0
False;False;True;False;False;True;False;False;False;True;False;38,0;78,0;38,0;77,69138755980862;0,7839912280701755;27,0;37,0;37,0;38,0;1,4736842105263157;1,0
False;False;True;False;False;True;False;False;False;False;True;38,0;78,0;38,0;77,811004784689;0,7949561403508772;27,0;37,0;37,0;38,0;1,4210526315789473;1,0
False;False;True;False;False;False;True;True;False;False;False;38,0;78,0;38,0;80,65191387559808;0,8267543859649124;28,0;37,0;38,0;38,0;1,3421052631578947;1,0
False;False;True;False;False;False;True;False;True;False;False;38,0;78,0;38,0;76,04665071770334;0,7708333333333334;26,0;37,0;37,0;38,0;1,4473684210526316;1,0
False;False;True;False;False;False;True;False;False;True;False;38,0;78,0;38,0;82,41626794258373;0,8530701754385966;29,0;37,0;38,0;38,0;1,3157894736842106;1,0
False;False;True;False;False;False;True;False;False;False;True;38,0;78,0;38,0;77,03349282296651;0,7839912280701755;26,0;37,0;37,0;38,0;1,4210526315789473;1,0
False;False;True;False;False;False;False;True;True;False;False;38,0;78,0;38,0;77,69138755980862;0,8092105263157895;28,0;37,0;38,0;38,0;1,4210526315789473;1,0
False;False;True;False;False;False;False;True;False;True;False;38,0;78,0;38,0;79,42583732057416;0,8234649122807017;29,0;35,0;38,0;38,0;1,4210526315789473;1,0
False;False;True;False;False;False;False;True;False;False;True;38,0;78,0;38,0;76,88397129186603;0,7905701754385965;28,0;35,0;38,0;38,0;1,4473684210526316;1,0
False;False;True;False;False;False;False;False;True;True;False;38,0;78,0;38,0;77,87081339712917;0,8125;28,0;36,0;37,0;38,0;1,4736842105263157;1,0
False;False;True;False;False;False;False;False;True;False;True;38,0;78,0;38,0;74,9102870813397;0,7724780701754387;27,0;35,0;38,0;38,0;1,5;1,0
